부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
쌀떡가게,쌀떡,T21a,1sp,데뷔 못하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현,박문대",선아현X박문대,로맨틱,,기타,@ssalddk,https://dongne.co/event/novel05/circles/468620,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
쌍두마차2," 쌍화차, 천두",A11,4sp,화산귀환,,,청명,,,,"만화,일러스트",,https://dongne.co/event/novel05/circles/469492,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아 가보자고,아꼰,K14b,4sp,,,,,,,,,,https://dongne.co/event/novel05/circles/464195,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아 뭐 쓰지 고민하다 마감날 됨,타냐,N30a,1sp,내가 키운 S급들,,"현제유진 쁘띠존 ""HotpinkairwaY""","성현제, 한유진",성현제X한유진,로맨틱,,소설,@global_novel,https://dongne.co/event/novel05/circles/466298,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아!오라 아현문대여,코우,U18b,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"박문대,선아현",선아현X박문대,로맨틱,,,@Fasno_kouzuki,https://dongne.co/event/novel05/circles/464981,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아가보자고,"샇, 미",U8,2sp,데뷔 못하면 죽는 병 걸림,마도조사,,,이세진X박문대,"로맨틱,섹슈얼",,,@moon__SH,https://dongne.co/event/novel05/circles/456814,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아기상어 뚜룻뚜룻뚜,drc,K16,2sp,,,,,,,,,,https://dongne.co/event/novel05/circles/466442,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아리아리의 나눔존,아리,T15b,1sp,데못죽,,,"차유진, 박문대, 신재현 등",,,,일러스트,@Aari_S2_1004,https://dongne.co/event/novel05/circles/469463,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아마도이것저것나눔부스?,환멸,K4b,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/467790,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아무커플대잔치,"집주인, 톨렝",Q28,2sp,데뷔 못 하면 죽는 병걸림 ,,,배세진,류건우X배세진,로맨틱,,"만화,소설",@juin_i7,https://dongne.co/event/novel05/circles/456533,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아아,제뉴,R19b,1sp,데뷔를 못하면 죽는 병 걸림,,,,,,,,@jenurabbit,https://dongne.co/event/novel05/circles/468514,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아아 이것이 우쥬 부스 인가,째무,E15,2sp,화산귀환,"팅테솔스, 히치하이커를 위한 안내서, 셜록, 내스급(내가키운S급들)",,청명,,,,"일러스트,공예",JJAMU_SS,https://dongne.co/event/novel05/circles/469047,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아아아아앙,여니,P22b,1sp,전지적 독자시점,,,"유중혁, 김독자",유중혁X김독자,로맨틱,,일러스트,@yeon1yeon1,https://dongne.co/event/novel05/circles/468463,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아악,삼김,R18b,1sp,데뷔못하면죽음, 화산귀환,,,,,,,BBA9_3384,https://dongne.co/event/novel05/circles/452452,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아이돌 마켓,31,S18b,1sp,데못죽,플레이브,,,,,,,Sunnywon31,https://dongne.co/event/novel05/circles/472318,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아이돌의 기묘한 이야기,"사화, 하다00",F18,2sp,"반월당의 기묘한 이야기, 데뷔 못하면 죽는 병 걸림",이 외 짬뽕,,"백란, 유단, 자하, 설영, 테스타",,,,"만화,일러스트",@ganghada145106,https://dongne.co/event/novel05/circles/467394,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아크릴 빚는 앟문러,찹쌀,T20b,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현, 박문대",선아현X박문대,로맨틱,,기타,@jjabssal_4ah,https://dongne.co/event/novel05/circles/464856,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
아현문대 전시회,화련,U14,2sp,데뷔 못하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,선아현 박문대,선아현X박문대,,,,sos873,https://dongne.co/event/novel05/circles/467679,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
악악,해파리,M4,2sp,잔차품,,Priest 쁘띠존 - 주일예배,루린,,로맨틱,,,@haepari_all,https://dongne.co/event/novel05/circles/469196,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
안경남과 그의 추종자들,유콧,R20,2sp,데뷔못하면죽는병걸림,,,"박문대, 류건우 등",,,,일러스트,@_Yuccot_,https://dongne.co/event/novel05/circles/452701,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
안녕하세요 올해의 파지귤입니다,귤뽕,D33,2sp,화산귀환,,,청명,일소X청명,로맨틱,,소설,@cheonggyul1010,https://dongne.co/event/novel05/circles/456643,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
안전구역 편의점,정당구리,O26,2sp,아포칼립스엔 고인물이 필요해요,괴담에 떨어져도 출근을 해야하는구나,,"도파민중독자, 달링아웃사이더, 김솔음, 브라운 등등",,,,"일러스트,만화,기타",@daaangguri,https://dongne.co/event/novel05/circles/470598,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
안회마을 의부잣집,"락, 란마",M11,2sp,살파랑,,Priest 쁘띠존 - 주일예배,"장경, 고윤",장경X고윤,"로맨틱,섹슈얼,해당없음",,"일러스트,만화,소설","@remember_0230 ,  @ran_ma_1",https://dongne.co/event/novel05/circles/469454,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
안회마을 의부잣집 (가제),"락, 란마",M10,2sp,살파랑,,Priest 쁘띠존 - 주일예배,"장경, 고윤",,"로맨틱,섹슈얼,해당없음",,"만화,일러스트,소설","@remember_0230, @ran_ma_1",https://dongne.co/event/novel05/circles/474144,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
알콩달콩도 콩이다. 그러므로 달콩제이는 콩이 아빠들의 특권이다.,"달콩, 김제이",T27,2sp,데뷔 못 하면 죽는 병 걸림,,,"TeSTAR, VTIC, 류건우",청려(신재현)X박문대,로맨틱,"청려건우, 논커플링","소설,기타","@DarKong_OPEN, @J_Loviewer",https://dongne.co/event/novel05/circles/468997,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
암튼 뭔가 합니다,유타페,R15a,1sp,데뷔 못 하면 죽는 병 걸림,,,"류청우, 배세진",,"섹슈얼,로맨틱",,,,https://dongne.co/event/novel05/circles/453848,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
앟문을하자,삥찌,U18a,1sp,데못죽,,아현문대 쁘띠존 : 데이트의 정석,,선아현X박문대,,,,bbing_zzi ,https://dongne.co/event/novel05/circles/465902,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
앟문이 내 눈앞에서 뽀뽀나 했으면,혀니,T21b,1sp,데뷔 못 하면 죽는 병 걸림,,아현문대 쁘띠존 : 데이트의 정석,"선아현, 박문대, 류건우",선아현X박문대,로맨틱,"선아현, 류건우",소설,@wagibambi,https://dongne.co/event/novel05/circles/454800,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
애플블로썸,소내,S22a,1sp,데못죽,,,,,,,일러스트,,https://dongne.co/event/novel05/circles/480821,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
얌마스튜디오 | 사천점,동이,B11,4sp,화산귀환,,,,,,,일러스트,gimdongi1010,https://dongne.co/event/novel05/circles/456569,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
얌마스튜디오 | 섬서점,동이,B9,4sp,,,,,,,,,,https://dongne.co/event/novel05/circles/474326,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
양심적 설정붕괴,소아월,N33,2sp,내가 키운 S급들,,"현제유진 쁘띠존 ""HotpinkairwaY""","성현제, 한유진",성현제X한유진,섹슈얼,,"만화,일러스트",@Child_C_Moon,https://dongne.co/event/novel05/circles/455135,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
"어, 실수(로 부스 잡아버림) ","크레페, 레비",Q32,2sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",힐데베르트 탈레브,,,,"소설,기타","@GwajitGwajit, @rebi_na_young",https://dongne.co/event/novel05/circles/455390,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 독일의 재림예수가 되어,솔,K12b,1sp,,,,,,,,"소설,공예,일러스트",,https://dongne.co/event/novel05/circles/496132,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 바다의 복수가 죽는 병 걸림,족장,S4b,1sp,어두운 바다의 등불이 되어,"데뷔 못하면 죽는 병 걸림, 불우한 삶, 완벽한 복수를 위하여",,"김재희, 박무현, 신해량, ",,로맨틱,"주단청려(단엋, 정우단X신재현), 제롬레몬(제레, 제롬X레이몬드)","일러스트,소설,기타",@JJotjang,https://dongne.co/event/novel05/circles/476567,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 바다의 어푸어푸,보부상,S3b,1sp,어두운바다의등불이되어,,,,,,,,@bobusang0,https://dongne.co/event/novel05/circles/471666,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어두운 바닷속 파인애플,끝살,R5a,1sp,어두운 바다의 등불이 되어,,,,,,,,@beepdlue,https://dongne.co/event/novel05/circles/467874,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어르신들을 이렇게 엮어도 되는 건가요?,면,Q29,2sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",블랙배저 캐릭터들,,해당없음,힐데른,소설,@living_stone505,https://dongne.co/event/novel05/circles/455398,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어쩔율무 저쩔매실,매실장아찌,D26,2sp,화산귀환,"진혼기, 천관사복",,"당보, 청명",당보X청명,"로맨틱,섹슈얼",,"소설,공예,일러스트",@plum_7896,https://dongne.co/event/novel05/circles/466140,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
어차피 말아먹은 인생 청송에 말아 먹으면 더 맛있다,비고,A3b,1sp,화산귀환,,,"청명, 이송백",청명X이송백,"로맨틱,섹슈얼",,소설,@nunkkall,https://dongne.co/event/novel05/circles/477526,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
얼음나무과자숲,요븐,L4a,1sp,얼음나무 숲,아킬레우스의 노래,,"고요 드 모르페, 아나토제 바옐",,로맨틱,아킬레우스X파트로클로스,"소설,공예",,https://dongne.co/event/novel05/circles/476999,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
엋문? 큰문? 앟문? 돗치가 스키!,소솜,S26,2sp,데뷔못하면죽는병걸림,,,청려,,로맨틱,큰문 앟문,,@_1127x1215,https://dongne.co/event/novel05/circles/468581,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
에스페란사,천경,F32,2sp,천관사복,마도조사,,사련,화성X사련,로맨틱,,일러스트,,https://dongne.co/event/novel05/circles/468588,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
여름낮,겨울밤,E17,2sp,화산귀환,수공예 룬의아이들,,,,,,,,https://dongne.co/event/novel05/circles/471189,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
여우여우천년여우,깜죠,F19,2sp,반월당의 기묘한 이야기,X,,유단 백란 채설 채우,,,,"만화,일러스트",@gong_account6_,https://dongne.co/event/novel05/circles/468026,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
여자가 칼을 뽑았으면 유이설을 좋아해야지,이팔,B33b,1sp,화산귀환,,,유이설,X유이설,"로맨틱,섹슈얼",,만화,@E82pal,https://dongne.co/event/novel05/circles/467754,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
역시 고양이를 사랑해야지,장때비,P32a,1sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",힐데베르트,,,,"기타,소설",@jang_tte_rain,https://dongne.co/event/novel05/circles/503899,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
역시 블배를 사랑해야지,뱡,Q1,2sp,블랙배저,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",,,,,"만화,일러스트,소설",BB_petitzone,https://dongne.co/event/novel05/circles/469045,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
역시 소설을 사랑해야지,"유용, 사서",F29,2sp,적왕사,"블랙배저, 문송안함, 이착헌, 천관사복",,힐데베르트 탈레브,,,,일러스트,"@C_U_C_Me, @librariaaaan",https://dongne.co/event/novel05/circles/468541,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
연방 한 아름 품고 겨울나기,"유, 유타",E30,2sp,마도조사,,,,남망기X위무선,로맨틱,,"일러스트,기타","@AnB__IY, @mdzs_utah",https://dongne.co/event/novel05/circles/469583,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
연성술사,연성술사,B32,2sp,화산귀환,,,화산귀환,,,,공예,@Alchemist_for,https://dongne.co/event/novel05/circles/468055,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
영원한 부스러(Lv.1),하트,T30a,1sp,마차살,문송안함,,,,,,일러스트,@404__NOfound,https://dongne.co/event/novel05/circles/501696,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
"오랜만이야, 동생. 언니, 마감 안 했어?","서린, 페퍼, 체링",K8,2sp,백작가의 망나니가 되었다,,,,,,,"만화,소설,일러스트","@Seorin_fanso, @_sa8_sa8",https://dongne.co/event/novel05/circles/455481,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
오랜만입니다,sem2,N30b,1sp,내가키운S급들,,"현제유진 쁘띠존 ""HotpinkairwaY""",한유진,,,,,@tpal48591,https://dongne.co/event/novel05/circles/470711,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
오렌지를 상으로 받은지 얼마나 오렌지,뭉뭉,R34a,1sp,어두운바다의등불이되어,어바등,,,,해당없음,"째무, 해무, 해무째","만화,공예",@mungmung_8m8,https://dongne.co/event/novel05/circles/465306,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
오르 제국에서 화산까지 향해 걷는 100시간,"즉석밥, 떼엑",T2,2sp,빌런에게도 사연이 있다,"어두운 바다에 등불이 되어, 망나니 PD 아이돌로 살아남기, 화산귀환",,"한건주, 권사윤, 백아, 박무현, 서호윤",한건주X권사윤,"로맨틱,해당없음",,일러스트,"instant_bab, @ddeack14",https://dongne.co/event/novel05/circles/465678,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
오세요오세요백명천명오세요,"두콩, 곤장",O7,2sp,괴담출근,"화귀, 어바등, 데못죽, 패션, 천관사복",,,,,,일러스트,"@22ouk_, @gonjang8618",https://dongne.co/event/novel05/circles/481496,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
오소리 한 마리 몰고 가세요,쟈가비,P3b,1sp,,,"블랙배저 쁘띠존 ""역시 블배를 사랑해야지""",,,,,,@__hello_dear_06,https://dongne.co/event/novel05/circles/458471,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
오이오이! 믿고있다구!,이현,C19,2sp,화산귀환,어바등,,,,,,,for_mememe,https://dongne.co/event/novel05/circles/466409,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
와,경고,S14a,1sp,데못죽,괴담출근,,김래빈 차유진,차유진X김래빈,,,일러스트,@warning_tt,https://dongne.co/event/novel05/circles/502178,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
완결 제발 아니라고 해줘. 제발 아니.,떡,O30,2sp,내가 키운 s급들,전지적 독자 시점,,성현제 한유진 송태원 황림,,"로맨틱,섹슈얼",태원유진 황림유진 중혁독자,,@_commudd_,https://dongne.co/event/novel05/circles/451929,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
완두콩이 친절하고 부군단장님이 맛있어요,가오나시,S30,4sp,"적왕사, 마차살",,,"칼리안, 플란츠, 드미레아, 히나",칼리안X드미레아,로맨틱,플란히나,소설,@hutsound_,https://dongne.co/event/novel05/circles/452781,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
외계인 침공시 좀비가 먼저 잡아먹힌다,157,J13a,1sp,이세계 착각 헌터,"좀비물은 항상 쓰레기들이 오래 산다, 어두운 바다의 등불이 되어",,"윤시찬, 우태정, 김기려, 김재희, 신해량",윤시찬X우태정,"로맨틱,섹슈얼",,"일러스트,만화",@157eg,https://dongne.co/event/novel05/circles/494704,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
외국인(한국인임)을 믿기,쌈밥,T33,2sp,명급리,,,,,,,,@dq0ow,https://dongne.co/event/novel05/circles/456695,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
외전안나오면죽는병걸림,현,S23,2sp,데못죽,,,,,,,,,https://dongne.co/event/novel05/circles/466032,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
요즘따라 정파아닌 사파아닌 정파,매(梅) 가람,B7,2sp,화산귀환,진혼기,,"청명,당보,백천,백아 외 화귀 캐릭터",,,,"기타,일러스트,공예,소설",@H6Yx2INL8IP8bx3,https://dongne.co/event/novel05/circles/465591,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우당탕탕 천우맹에서의 사건,당식이,B24,4sp,화산귀환,데뷔 못하면 죽을병 걸림,,"청명, 당보, 박문대",,,,"일러스트,공예",@Dasic_253,https://dongne.co/event/novel05/circles/464132,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우땨땨,fudanlove0819,R14,2sp,데뷔 못하면 죽는 병 걸,,,,,,,,@imemptyname,https://dongne.co/event/novel05/circles/470414,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우리 가게 정상영업합니다,이백,B6,2sp,화산귀환,,,청명,,,,일러스트,@i_baek_,https://dongne.co/event/novel05/circles/470633,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우리 자설 할래?,"별담, 선율, 소솜랑",G15,2sp,진혼기,,자하설영 쁘띠존 | 화랑상사 자설지부,,자하X설영,"로맨틱,섹슈얼",,소설,@byeoldam374567,https://dongne.co/event/novel05/circles/465892,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우리네 가슴엔 꿈도 많다,이지,C11,2sp,화산귀환,,화산귀환 조걸윤종 쁘띠존/ 조윤은 그대로면 된다,"청명, 당소소, 조걸, 윤종",,로맨틱,,"만화,소설",@Daisy27from,https://dongne.co/event/novel05/circles/466980,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우리집띵냥이x츄르좋아해,청둥이,D24,2sp,화산귀환,진혼기 괴담출근,,당보 청명 장일소 백천,당보X청명,로맨틱,"일청,백청","일러스트,소설,공예",llllll_820,https://dongne.co/event/novel05/circles/468321,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우선성공부터한다,랑새,O20a,1sp,"전독시, 명급리","데못죽, 화산귀환",,,,,,,@Rang_luvtika,https://dongne.co/event/novel05/circles/468439,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
우와아악,엔지,E10b,1sp,화산귀환,전독시,,화산귀환 전독시 데못죽,,,,일러스트,,https://dongne.co/event/novel05/circles/466760,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
운심부지처 눈사람 노점,뻬랑,E34,2sp,마도조사,,,,,로맨틱,,,@FRang_mdzs,https://dongne.co/event/novel05/circles/466142,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
웃어라 망둥아,꺄르륵,C16,2sp,화산귀환,,,청명,,,,"일러스트,소설,만화",kkyaleuleuk,https://dongne.co/event/novel05/circles/453493,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
원님네 곳간,원,S11b,1sp,데뷔 못 하면 죽는 병 걸림,,,"테스타, 브이틱",,,,일러스트,@o17e_,https://dongne.co/event/novel05/circles/467073,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
웹소 비빔밥,야호,O33,2sp,"내가 키운 S급들, 블랙배저",마법명가 차남으로 살아남는 법,,"한유진, 성현제, 힐데, 루카",성현제X한유진,로맨틱,,일러스트,yaho_ns,https://dongne.co/event/novel05/circles/503291,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
웹소잡탕먹음이집,sharin,D21b,1sp,화산귀환,,,,당보X청명,,,,@sharin_anything,https://dongne.co/event/novel05/circles/470125,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
웹이소,레고,P17,2sp,전지적 독자 시점,"데못죽,화산귀환",,,,,,,,https://dongne.co/event/novel05/circles/453972,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
유진아!!,헌혈마스터,O17b,1sp,"<내가 키운 S급들>, <전지적 독자 시점>을 포함한 웹소설",웹소 비빔밥,,"한유진, 한유현, 성현제, 김독자 등",,,,"공예,기타",LT_dogo,https://dongne.co/event/novel05/circles/504805,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
유진이가 와글와글,한과 ,N29,2sp,내가 키운 s급,,"현제유진 쁘띠존 ""HotpinkairwaY""",한유진 ,성현제X한유진,로맨틱,,공예,@hangwa0207,https://dongne.co/event/novel05/circles/470491,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
유혀니 형아에요?,페이지,N9b,1sp,내스급,,유현유진 쁘띠존 :: 2025 AWARDS,,,,,,,https://dongne.co/event/novel05/circles/464666,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
유현이를사랑하는 유진이를 사랑하는 사람들의 모임,설기,N8,2sp,내가 키운 S급들,,유현유진 쁘띠존 :: 2025 AWARDS,,,,,,,https://dongne.co/event/novel05/circles/469529,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
윤종이의 말랑이 거래소(비매품),슬,C23a,1sp,화산귀환,,화산귀환 조걸윤종 쁘띠존/ 조윤은 그대로면 된다,조걸 윤종,조걸X윤종,로맨틱,"백천,청명","만화,소설",@sru0401,https://dongne.co/event/novel05/circles/477519,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
윶랩공작소,공작,S14b,1sp,데뷔 못 하면 죽는 병 걸림,,,차유진 김래빈,차유진X김래빈,"로맨틱,섹슈얼",,"만화,소설",@gongjakgong,https://dongne.co/event/novel05/circles/459075,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
은광고 어둠의 동인부 동계결산,오십,U31a,1sp,명문고 EX급 조연의 리플레이,,,,황호X조의신,로맨틱,,만화,@50rang,https://dongne.co/event/novel05/circles/466803,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
은디네 핫도그가게,은디,G14,2sp,진혼기,진혼기,자하설영 쁘띠존 | 화랑상사 자설지부,"자하, 설영",자하X설영,로맨틱,,소설,@Ttjes1217,https://dongne.co/event/novel05/circles/475702,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
은빈이의부스,2510,K12a,1sp,,,,,,,,,,https://dongne.co/event/novel05/circles/460842,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
은혜의 숲,당은혜,D7,2sp,화산귀환,,,당보 청명,당보X청명,"로맨틱,섹슈얼",,"만화,일러스트,기타",@HSGH_eunH,https://dongne.co/event/novel05/circles/453788,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이 부스에는 두명분의 레전드가 담겨 있습니다.,홎,A17,4sp,화산귀환,,,"청명, 당보, ",,,,"만화,일러스트,공예",@ajdgf_,https://dongne.co/event/novel05/circles/468918,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이 소설의 풀네임을 아십니까,도서,T31,2sp,명문고 EX급 조연의 리플레이,괴담에 떨어져도 출근을 해야 하는구나,,,,,,"만화,일러스트",@doseo_2ch,https://dongne.co/event/novel05/circles/467093,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이 편지는 은광고로 부터 시작되어...,설기,U29b,1sp,명문고 ex급 조연의 리플레이,,,,황호X조의신,,,,@Ggo_ggo_gi_89,https://dongne.co/event/novel05/circles/472099,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이건 상천정의 붕괴야,predict,G5,2sp,천관사복,,,"화성,사련",화성X사련,로맨틱,,"만화,일러스트",@Pjpleiades,https://dongne.co/event/novel05/circles/465214,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이것 저것 다 내는 잡덕,가르실,L1,2sp,해리포터,,,,,,,"기타,일러스트,소설",@y_knowledge,https://dongne.co/event/novel05/circles/454993,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이것.뭐에요?,사환,C15,2sp,화산귀환,,,,,,,,,https://dongne.co/event/novel05/circles/493017,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이것은 사파인가 정파인가,백,B28,2sp,화산귀환,,,"청명, 장일소",,,,"만화,일러스트",@bac_r0,https://dongne.co/event/novel05/circles/467387,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이것은 잡탕인듯...,잠만보,K9a,1sp,백작가의 망나니가 되었다,내가 키운 s급들,,케일,,,,소설,,https://dongne.co/event/novel05/circles/466654,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이게 되네?,한,L9a,1sp,이번 생은 우주대스타,회귀자 멱살잡고 데뷔합니다,,"선우주(이생우), 강하진(회멱데)",한태현X선우주,로맨틱,,소설,@Hu_i_2,https://dongne.co/event/novel05/circles/471731,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이게 왜 맛있지?,건,K7,2sp,백작가의 망나니가 되었다,"저 그런 인재 아닙니다, 명문고 EX급 조연의 리플레이, ",,해리포터,,,,,@_M_E_M_M_,https://dongne.co/event/novel05/circles/470277,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이렇게 진심이 될줄 몰랐는데,은퍄,P16b,1sp,전지적 독자시점 ,서브남주가 파업하면 생기는 일 ,,"유중혁, 김독자",,로맨틱,요한예서,소설,@jds_eun20200202,https://dongne.co/event/novel05/circles/468542,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이번엔 아닐 거라 믿었는데···,율무,E16,2sp,화산귀환,,,"당보, 청명",,로맨틱,,"일러스트,소설",@yulmu_0131,https://dongne.co/event/novel05/circles/466006,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이상한 나라의 잡화점,피치,I6,2sp,,,,,,,,,@__peach_S2,https://dongne.co/event/novel05/circles/470631,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이세계에 떨어져도 출근을 해야 하는구나,"서문바다, .",Q20,2sp,데뷔 못 하면 죽는 병 걸림,"괴담에 떨어져도 출근을 해야 하는구나, 이세계 착각 헌터",,박문대,박문대X이세진,"로맨틱,섹슈얼","문대왼, 솔음왼, 김기려왼","소설,일러스트,만화","@seomunbada_DMJ, @QwNCQA8BU169062",https://dongne.co/event/novel05/circles/457269,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
이실님 희신강징 볼려고 납치함,"다함솜, 이실",E1,2sp,마도조사,,,"남희신, 강만음",,로맨틱,,"만화,일러스트","@ak_by_3, @Isill_0_0",https://dongne.co/event/novel05/circles/469037,"아아─, 이것이 『소설』이라는 것이다. Chapter 5",Day2
