부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
은민상점,은민,,1sp,,,,,,,,일러스트,em913em,https://dongne.co/event/df240902/circles/443231,제27회 디. 페스타,Day2
은솔아 돌아와,펩풔,,2sp,화산귀환,,,청명,,,,일러스트,@sa8_sa8,https://dongne.co/event/df240902/circles/440183,제27회 디. 페스타,Day2
이걸 안사다니! 이 폐물!,스노잉,,2sp,,,,,,,,,,https://dongne.co/event/df240902/circles/438514,제27회 디. 페스타,Day2
이리오너라_농놀하자,궁,,1sp,슬램덩크,,,"이명헌,송태섭",,"로맨틱,섹슈얼",,"일러스트,공예",@Gung_Daeng_,https://dongne.co/event/df240902/circles/440500,제27회 디. 페스타,Day2
이만한 남자가 없더라,공주,,2sp,"아이나나, 명급리",,,,,"로맨틱,섹슈얼",,"만화,소설,일러스트",@bisa_otk,https://dongne.co/event/df240902/circles/444720,제27회 디. 페스타,Day2
이번에는꼭,Asi,,1sp,화산귀환,,,,,,,,,https://dongne.co/event/df240902/circles/439534,제27회 디. 페스타,Day2
이번에야말로,야미노,,2sp,사이퍼즈,,,,,,,,,https://dongne.co/event/df240902/circles/446878,제27회 디. 페스타,Day2
이번엔진짜낸다고,sama,,2sp,페르소나,아이나나,,3주,주X아케,섹슈얼,,만화,Hikarii__are,https://dongne.co/event/df240902/circles/438819,제27회 디. 페스타,Day2
이주의 마법,이주,,2sp,소라의 언어,선덕여왕,,,,,,일러스트,@DAILEEZU,https://dongne.co/event/df240902/circles/444785,제27회 디. 페스타,Day2
인외섞어찌개(인간함유량 5%),MAYO,,1sp,"트랜스포머, 포켓몬스터, 역전재판, 대역전재판",,,,,,,일러스트,@frozenmayo_,https://dongne.co/event/df240902/circles/441016,제27회 디. 페스타,Day2
일곱빛깔노랫소리로울려퍼지는프로메폴리스,이소란,,2sp,아이나나,프로메어,,유키,,로맨틱,리오갈로 ,"만화,일러스트,기타",@cimrann_,https://dongne.co/event/df240902/circles/439137,제27회 디. 페스타,Day2
일단 뭐라도 내는 부스,핫칠누,,2sp,발더스게이트3,,,,,,,,@chili_BG3,https://dongne.co/event/df240902/circles/443528,제27회 디. 페스타,Day2
임시서클명,.,,1sp,,,,,,,,,,https://dongne.co/event/df240902/circles/438884,제27회 디. 페스타,Day2
자급자족,공주며느리,,1sp,프로젝트 세카이,,,,,"로맨틱,섹슈얼",,,@vbs4p,https://dongne.co/event/df240902/circles/441179,제27회 디. 페스타,Day2
자부의미학,정연재,,1sp,세포신곡,보카로PV,,이소이 하루키,이소이 하루키X우츠기 노리유키,"로맨틱,섹슈얼","스오익스, 나리아니스(백합드림),하츠세오","소설,일러스트,공예",@lunatig_0904,https://dongne.co/event/df240902/circles/475347,제27회 디. 페스타,Day2
잘린손신전,"ㅈㅑㅇ,알림",,2sp,발더스게이트 3,,,게일 데카리오스 ,,섹슈얼,,,,https://dongne.co/event/df240902/circles/444461,제27회 디. 페스타,Day2
잠지만요,캥떵이,,2sp,은혼,"헌터x헌터,나루토",,,,,,일러스트,shilohhhl,https://dongne.co/event/df240902/circles/443234,제27회 디. 페스타,Day2
장르 시식 코너,야육,,1sp,가비지타임,"건담, 앙스타, 데못죽, 명일방주, 괴수8호",,"성준수, 전영중, 키라, 아스란, 홍차부",,로맨틱,"키라, 아스란 / 최종수, 고상언","만화,일러스트",@YYuge_,https://dongne.co/event/df240902/circles/438635,제27회 디. 페스타,Day2
장르가달라지더라도상냥하게대해줘,오지고릴,,1sp,히프노시스마이크,아이돌리쉬 세븐,,"칸논자카 돗포, 아리스가와 다이스,니카이도 야마토,유키",칸논자카 돗포X아리스가와 다이스,"로맨틱,섹슈얼",야마토x유키,"만화,소설",.,https://dongne.co/event/df240902/circles/427144,제27회 디. 페스타,Day2
장르에털묻혀드립니다,퍼섬,,2sp,발더스게이트3,,,"아스타리온, 할신",,,,일러스트,@furrysum,https://dongne.co/event/df240902/circles/436444,제27회 디. 페스타,Day2
재마,"totete, 바멍",,1sp,니지산지 아이돌리쉬세븐,,,사에구사아키나 쿠죠텐 나나세리쿠,,,,일러스트,@totetenr,https://dongne.co/event/df240902/circles/438940,제27회 디. 페스타,Day2
잼예구다사이,꿉이,,1sp,플레이브,,,,,,,,,https://dongne.co/event/df240902/circles/442683,제27회 디. 페스타,Day2
저렇게 상심이나 하시고,satsuki,,1sp,히로아카,,,아이자와,아이자와 쇼타X신소 히토시,로맨틱,,"만화,기타",@justanotherEDHK,https://dongne.co/event/df240902/circles/451504,제27회 디. 페스타,Day2
전국농구연합합창대회우승후파미레스갔다가2차로가라오케가자!,매니저,,2sp,가비지타임,"슬램덩크, 와야마야마 작품",,올캐릭,,,,"만화,일러스트",hayate0_v,https://dongne.co/event/df240902/circles/438803,제27회 디. 페스타,Day2
젠디디,젠디디,,2sp,,,,"제니, 뚜기",,,,,,https://dongne.co/event/df240902/circles/443387,제27회 디. 페스타,Day2
조각보,황바다,,2sp,,,,,,,,,@hocean0117,https://dongne.co/event/df240902/circles/441323,제27회 디. 페스타,Day2
조네의책방,leeyj2113,,2sp,,,,,,,,일러스트,,https://dongne.co/event/df240902/circles/450176,제27회 디. 페스타,Day2
조인허스(JOIN_HUS),"잉젬,심박",,2sp,팀 조인허스(JOIN_HUS) 오리지널 굿즈,데뷔 못 하면 죽는 병 걸림,,,,,,"만화,일러스트,소설",@charm_ing_gem,https://dongne.co/event/df240902/circles/427619,제27회 디. 페스타,Day2
좋으면야옹,dlawlgh56,,2sp,윈브레,,,"사쿠라, 스오, 히이라기, 사코 ",,,,"만화,일러스트,기타",@dalteyeon,https://dongne.co/event/df240902/circles/452101,제27회 디. 페스타,Day2
주술팔찌,Gego,,1sp,주술회전,,,"고죠,게토",,,,공예,,https://dongne.co/event/df240902/circles/473137,제27회 디. 페스타,Day2
중국집,HMR,,2sp,인사반파자구계통,,,,,"로맨틱,섹슈얼",,,,https://dongne.co/event/df240902/circles/442591,제27회 디. 페스타,Day2
지고천 연구소 양재점,홍동,,1sp,세포신곡,,,,,,,,@hdong_st,https://dongne.co/event/df240902/circles/438542,제27회 디. 페스타,Day2
직화소고기덮밥,wlsgoqkr01,,2sp,,,,,,,,,@hxxhxm_,https://dongne.co/event/df240902/circles/438981,제27회 디. 페스타,Day2
진작 결혼을 했다면 이 사단이 안 났겠지,니은,,1sp,트랜스포머 프라임,IDW 트랜스포머,,옵티머스 프라임,,섹슈얼,쇼크웨이브x오라이언 팩스(IDW),소설,@tf_nieun,https://dongne.co/event/df240902/circles/445075,제27회 디. 페스타,Day2
진티엔리밍,kje1213114,,2sp,,,,,,,,공예,,https://dongne.co/event/df240902/circles/442673,제27회 디. 페스타,Day2
집밥자가생식요망,"딜루트, 킵캄앤키위",,1sp,발더스게이트3,,,아스타리온,,,,소설,"@Crowdilute, @gukhonhera",https://dongne.co/event/df240902/circles/446005,제27회 디. 페스타,Day2
집으로 가자,솔,,1sp,어바등,"문송안함, 명급리",,,,,,,,https://dongne.co/event/df240902/circles/436938,제27회 디. 페스타,Day2
쭈쭈 ,짬뽕천재,,1sp,원피스,,,,,섹슈얼,,만화,@nevereverse_,https://dongne.co/event/df240902/circles/439662,제27회 디. 페스타,Day2
쯔쩌적,쯔닝쯔니,,2sp,아이돌리쉬 세븐,키미가시네,,"오오가미반리, 유키, 모모 ",,,,기타,3mptycart,https://dongne.co/event/df240902/circles/444691,제27회 디. 페스타,Day2
차미차니,섬지,,2sp,골든카무이,원신,,오가타,,,,"공예,일러스트",,https://dongne.co/event/df240902/circles/447792,제27회 디. 페스타,Day2
채보리,채보리,,1sp,,,,,,,,일러스트,,https://dongne.co/event/df240902/circles/445095,제27회 디. 페스타,Day2
천사반파사퍼계통,"공시, 꿀도둑",,2sp,천관사복,"인사반파자구계통, 사이퍼즈",,"화성, 사련",화성X사련,,"지풍, 빙추","만화,일러스트","@tgcf_gong, @hony_u",https://dongne.co/event/df240902/circles/445678,제27회 디. 페스타,Day2
청명한 하늘 아래 미인들,잉어연못,,2sp,화산귀환,진혼기,,청명,청명X당보,"로맨틱,섹슈얼",설영자하,"만화,일러스트,소설,기타",@ingeoyeon,https://dongne.co/event/df240902/circles/439849,제27회 디. 페스타,Day2
청춘! 사랑!,와코,,1sp,히로아카,"아이나나 주르, 히로아카, 유희왕 DM ",,"데쿠, 바쿠고",,로맨틱,,일러스트,@punchline0_0,https://dongne.co/event/df240902/circles/473453,제27회 디. 페스타,Day2
최고의오타쿠파이,유르,,2sp,아이돌리쉬세븐,,,"미나미,하루카",나츠메 미나미X이스미 하루카,"로맨틱,섹슈얼","유키모모,트리거","소설,일러스트",@yull_0331,https://dongne.co/event/df240902/circles/444504,제27회 디. 페스타,Day2
최애는 바라만 보아도 좋다,하늘,,1sp,데뷔 못하면 죽는 병 걸림,,,,,,,,,https://dongne.co/event/df240902/circles/439294,제27회 디. 페스타,Day2
쵱컾이 둘이라니,랜걸,,1sp,아이돌리쉬세븐,,,"이누마루 토우마, 미도 토라오, 니카이도 야마토, 야오토메 가쿠",토라오X토우마,"로맨틱,섹슈얼",가쿠야마,"소설,공예",@rinmrfg,https://dongne.co/event/df240902/circles/444579,제27회 디. 페스타,Day2
취미로 농구하는 사람,장벅,,2sp,가비지타임,,,,,,,,@To_Jangbeok,https://dongne.co/event/df240902/circles/475360,제27회 디. 페스타,Day2
"치료가 필요한 정도로 심각한 '향수 중독증'입니다. 흥, 웃기는 향기. ",All ; Factory System,,1sp,,,,,,,,,@AFS_allfactory,https://dongne.co/event/df240902/circles/472834,제27회 디. 페스타,Day2
치바살롱,은재,,2sp,아이돌리쉬세븐,,,"니카이도 야마토, 오리카사 유키토",니카이도 야마토X오리카사 유키토,,,,0gamiBanri_wife,https://dongne.co/event/df240902/circles/439147,제27회 디. 페스타,Day2
카노아오구 최고의 도화살,laki,,1sp,,,,카노 아오구,,,,일러스트,,https://dongne.co/event/df240902/circles/451067,제27회 디. 페스타,Day2
큐치숙제,ssub,,2sp,하이큐,,,,,,,,fovopobo,https://dongne.co/event/df240902/circles/443035,제27회 디. 페스타,Day2
큐티 하우스,큐티 크래프트,,1sp,발더스게이트 3,nu:카니발,,,,,,"일러스트,기타",@yaloje290481,https://dongne.co/event/df240902/circles/445823,제27회 디. 페스타,Day2
큐티빠띠,키냐,,1sp,가비지타임,보컬로이드,,,,,,일러스트,@misonyeon_S2,https://dongne.co/event/df240902/circles/438569,제27회 디. 페스타,Day2
킬더실버,그은,,2sp,,,,,,,,공예,@kil_the_silver,https://dongne.co/event/df240902/circles/438911,제27회 디. 페스타,Day2
타브가 다 처리했으니 안심하라구,캌피바라,,2sp,발더스게이트3,"데스티니가디언즈2, 트랜스포머",,,,,,"만화,일러스트,기타",,https://dongne.co/event/df240902/circles/444101,제27회 디. 페스타,Day2
탱댐아니면안되는부스,정오,,1sp,슬램덩크,,,"서태웅, 정대만",서태웅X정대만,"로맨틱,섹슈얼",,소설,@1114effect,https://dongne.co/event/df240902/circles/475624,제27회 디. 페스타,Day2
탱태&댐준하는 부스,국산더덕,,2sp,슬램덩크,,,"서태웅,송태섭,정대만,권준호",서태웅X송태섭,"섹슈얼,로맨틱",권준호x정대만,"일러스트,만화",@slamtheduck,https://dongne.co/event/df240902/circles/441054,제27회 디. 페스타,Day2
토마토 뷔페,고게비,,1sp,앙상블스타즈!!(앙스타),,,,세나 이즈미X스오우 츠카사,"로맨틱,섹슈얼",,소설,@berkana_st,https://dongne.co/event/df240902/circles/440043,제27회 디. 페스타,Day2
토마토맛,호,,2sp,"윈브레,슬램덩크",,,,,,,,@77ho_i7 @14ho_sd,https://dongne.co/event/df240902/circles/438365,제27회 디. 페스타,Day2
토우사키와 5월조,YOBE,,1sp,프로젝트 세카이,"가비지타임??, 어쩌다 발견한 하루",,"텐마 사키, 아오야기 토우야, 텐마 츠카사, 레오니드, 25시유닛, 원더쇼, 비베스, 모모점",,로맨틱,츠카에무 등,일러스트,@For_YOBE,https://dongne.co/event/df240902/circles/438740,제27회 디. 페스타,Day2
티타노마키아,"휴이, 룰루",,1sp,블랙배저,,,"힐데베르트 탈레브, 레이 르뉘르, 카일",,,,"일러스트,공예,기타","@hyuii__2, @vlulluv",https://dongne.co/event/df240902/circles/441755,제27회 디. 페스타,Day2
틸올아원,유,,1sp,트랜스포머 비스트워즈,트랜스포머 비스트의 서막,,"에어레이저, 타이거트론, 렘페이지, 뎁스차지, 실버볼트, 블랙아라크니아",타이거트론X에어레이저,로맨틱,"렘페이지, 뎁스차지 / 실버볼트, 블랙아라크니아","기타,조형",@YU_Transformers,https://dongne.co/event/df240902/circles/444739,제27회 디. 페스타,Day2
팀아틀리에,온리원,,1sp,"데못죽, 젠레스","망아살, 원신 등",,,,,,일러스트,@TeamAtelie,https://dongne.co/event/df240902/circles/476035,제27회 디. 페스타,Day2
파리파리해파리,귤쌈,,1sp,1차창작,"하이큐, 가비지타임",,,,,,일러스트,saltjing,https://dongne.co/event/df240902/circles/462046,제27회 디. 페스타,Day2
파울플레이,이솔,,2sp,가비지타임,,,성준수,공태성X성준수,"로맨틱,섹슈얼",,,@Isol_SP,https://dongne.co/event/df240902/circles/438610,제27회 디. 페스타,Day2
파워 잡덕,에노,,2sp,보컬로이드,,,,,,,일러스트,@enouniverse501,https://dongne.co/event/df240902/circles/450703,제27회 디. 페스타,Day2
파이널엠블럼화산설월,감자채주,,2sp,,,,,,,,,,https://dongne.co/event/df240902/circles/440483,제27회 디. 페스타,Day2
팔데아에서 보물찾기,플라티나,,2sp,포켓몬스터,,,,페퍼X모란,로맨틱,,"일러스트,만화,소설",platin_amide,https://dongne.co/event/df240902/circles/471790,제27회 디. 페스타,Day2
팡파라팡팡팡,괴도팡,,2sp,플레이브,"가비지타임, 데못죽",,,,,,,@LUKAPANG__45,https://dongne.co/event/df240902/circles/438917,제27회 디. 페스타,Day2
퍼리빔(FURRY BEAM),점장,,1sp,오리지널,프리파라,,"빤히, 레오나 웨스트, 마나카 라라",,로맨틱,,"일러스트,만화",@JJ_furryking,https://dongne.co/event/df240902/circles/438197,제27회 디. 페스타,Day2
페르마타,가현,,2sp,파이널판타지14,창작,,그라하티아,,,,,@mattang0915,https://dongne.co/event/df240902/circles/447195,제27회 디. 페스타,Day2
포리포리칩,Kiwiiii,,2sp,,,,,,,,,,https://dongne.co/event/df240902/circles/445779,제27회 디. 페스타,Day2
퓨어 다즐링,Beth,,1sp,,,,,,,,소설,,https://dongne.co/event/df240902/circles/441182,제27회 디. 페스타,Day2
플레이boo,띠용,,2sp,플레이브,주술회전 체인소맨 최애의아이 장송의프리렌 약사의혼잣말,,,,,,,@ittiy_11,https://dongne.co/event/df240902/circles/451426,제27회 디. 페스타,Day2
피로 매듭지은 사랑은,악쓰리,,2sp,가비지타임,,,기상호,최종수X기상호,"로맨틱,섹슈얼","뱅상, 준상","만화,일러스트,소설",,https://dongne.co/event/df240902/circles/441129,제27회 디. 페스타,Day2
피로 쓰인 혈서,모시삼베,,1sp,앙상블스타즈,로드오브히어로즈,,"사쿠마 레이, 안즈",사쿠마 레 이X안즈,"로맨틱,섹슈얼",미하샬롯,만화,@_MEETPIANO,https://dongne.co/event/df240902/circles/447632,제27회 디. 페스타,Day2
하롱살롱,하롱살롱,,4sp,,,,,,,,,,https://dongne.co/event/df240902/circles/440928,제27회 디. 페스타,Day2
학교 없어없어 해 주세요!,직살,,1sp,아이돌리쉬 세븐,,,"이즈미 이오리, 나나세 리쿠",,해당없음,,소설,@x17cks,https://dongne.co/event/df240902/circles/444309,제27회 디. 페스타,Day2
학점 내팽겨치고 오타쿠짓 해서 교수님 깜짝 놀래켜야지,몽화,,1sp,X,"보컬로이드, 밀그램, 슬램덩크, 프로세카,걸즈밴드크라이, 오버워치 등",,,,,,"만화,일러스트",@Monghwa372_,https://dongne.co/event/df240902/circles/445767,제27회 디. 페스타,Day2
한일농구평화협회,팽이,,2sp,슬램덩크,"가비지타임, MIU404",,이명헌,정우성X이명헌,"섹슈얼,로맨틱","명헌른, 백호른, 태섭왼","소설,일러스트,기타,만화",@spinning_09,https://dongne.co/event/df240902/circles/444983,제27회 디. 페스타,Day2
햇님 잡화점,나기,,2sp,플레이브,하이큐.데못죽,,,,,,,,https://dongne.co/event/df240902/circles/439578,제27회 디. 페스타,Day2
형이 동생을 사랑하는걸 뭐라고함?,마셔,,2sp,아이돌리쉬세븐,,,,,,,"만화,일러스트,기타",@g265936,https://dongne.co/event/df240902/circles/444783,제27회 디. 페스타,Day2
호듀스프섬,호듀,,1sp,도시락의 악마,,,,,,,"만화,일러스트",@babohodu,https://dongne.co/event/df240902/circles/474002,제27회 디. 페스타,Day2
호얀스튜디오,호얀,,1sp,,,,,,,,,https://twitter.com/FloatingHwa,https://dongne.co/event/df240902/circles/465024,제27회 디. 페스타,Day2
회지 뇌절하는 부스,달강,,1sp,앙상블스타즈!!,,,"키류쿠로,이츠키슈",,로맨틱,,소설,@ks_dotteller,https://dongne.co/event/df240902/circles/475558,제27회 디. 페스타,Day2
후시구로도 평범한 남고생이구나,살림짱,,1sp,주술회전,,,"후시구로 메구미, 이타도리 유지",후시구로 메구미X이타도리 유지,"로맨틱,섹슈얼",,소설,woongmoro11,https://dongne.co/event/df240902/circles/476254,제27회 디. 페스타,Day2
후우린팬클럽,오계,,1sp,윈브레,,,사쿠라하루카,토가메 죠X사쿠라하루카,로맨틱,,"만화,일러스트",@season_fifth,https://dongne.co/event/df240902/circles/451313,제27회 디. 페스타,Day2
흉터 많은 유기농 남자 전문점,윤펭귄,,1sp,대역전재판,,,"바로크 반직스, 아소기 카즈마",아소기 카즈마X바로크 반직스,로맨틱,,소설,@objectionguin,https://dongne.co/event/df240902/circles/451581,제27회 디. 페스타,Day2
흐어어으어,주,,1sp,슬램덩크,,,,,,,,,https://dongne.co/event/df240902/circles/434227,제27회 디. 페스타,Day2
흙 속의 인디고,인디고,,1sp,,,,,,,,공예,,https://dongne.co/event/df240902/circles/440610,제27회 디. 페스타,Day2
히구이타 제발 흥해줘 스쿠이타면 뭐든 좋은 자급자족 출장소 1호점,윤난,,1sp,주술회전,,,"스쿠나, 이타도리 유지, 히구루마 히로미",스쿠나X이타도리 유지,해당없음,히구이타,소설,@mnmn_5252,https://dongne.co/event/df240902/circles/450162,제27회 디. 페스타,Day2
히링,히링,,2sp,"창작, 문구, 공예",,,,,,,공예,,https://dongne.co/event/df240902/circles/438870,제27회 디. 페스타,Day2
힌나를 찾아서,포터필터,,2sp,골든 카무이,"카리스마,우마무스메",,코이토 오토노신,코이토 오토노신X츠키시마 하지메,"섹슈얼,로맨틱",,"만화,일러스트",furufurude,https://dongne.co/event/df240902/circles/428085,제27회 디. 페스타,Day2
(폭상)전대미문의 가면라이더(더블),마케,,2sp,"가면라이더, 전대",,,"필립, 쇼타로",필립X쇼타로,로맨틱,,"만화,일러스트",,https://dongne.co/event/25d07/circles/444428,제7회 쩜오 어워드,Day2
11,"계정,레모",,1sp,"전대,가면라이더",,,,,,,,@ha_rjs,https://dongne.co/event/25d07/circles/439025,제7회 쩜오 어워드,Day2
500원만 주면 헨신해주는 놈,벼락,,2sp,가면라이더,,,"키류 센토, 반죠 류우가, 토키와 소고, 묘코인 게이츠, 필립, 히다리 쇼타로",키류 센토X반죠 류우가,"로맨틱,섹슈얼","소고게이, 필쇼",,@txunxerxoxt,https://dongne.co/event/25d07/circles/438221,제7회 쩜오 어워드,Day2
<404 not found> 주최부스,404 not found,,2sp,,,404 not found,,,,,,,https://dongne.co/event/25d07/circles/477418,제7회 쩜오 어워드,Day2
E.G.I.S. 비공인 한국 지부,잘리,,1sp,울트라맨 타이가,,,,쿠도 히로유키X소우야 호마레,"로맨틱,섹슈얼",,소설,@buddysteadygo,https://dongne.co/event/25d07/circles/438307,제7회 쩜오 어워드,Day2
M.W,월양,,2sp,울트라맨 오브,가면라이더 디케이드,,"쿠레나이 가이, 저글러스 저글러",,"섹슈얼,로맨틱",츠카이,만화,gnaylow,https://dongne.co/event/25d07/circles/429153,제7회 쩜오 어워드,Day2
NEVER Entertainment,바냐,,1sp,가면라이더 W(더블),,,다이도 카츠미,다이도 카츠미X미나,"로맨틱,섹슈얼",,소설,@nightmaresephy,https://dongne.co/event/25d07/circles/427305,제7회 쩜오 어워드,Day2
SPASE ANCIENT MAN YAOI ,냠냥,,1sp,울트라맨 오브,,,,쿠레나이 가이X쟈그라스 쟈그라,,,,,https://dongne.co/event/25d07/circles/445851,제7회 쩜오 어워드,Day2
ㅇ   ㅅ   ㅇ,뿡,,2sp,가면라이더,,,,,,,"만화,일러스트",,https://dongne.co/event/25d07/circles/447015,제7회 쩜오 어워드,Day2
終末히로인,aa,,1sp,가면라이더 리바이스,마법×전사 마지마죠퓨어즈!,,,이가라시 사쿠라X아길레라(나츠키 하나),,,기타,,https://dongne.co/event/25d07/circles/428392,제7회 쩜오 어워드,Day2
거기까지 갔다면 결혼이지 애들이 결혼 22주년을 맞이했습니다 ,"먹, 곰곰 ",,1sp,가면라이더 류우키,"가면라이더 아기토, 가면라이더 빌드, 가면라이더 지오, 가면라이더 세이버 등 ",,키도 신지 ,,로맨틱,"히카쇼, 용토끼, 워즈소고, 유리토우 등 ","만화,일러스트,소설",michin_02,https://dongne.co/event/25d07/circles/428316,제7회 쩜오 어워드,Day2
걸즈리믹스2를간절히기원,시조,,1sp,가면라이더 리바이스,,,,,,,,birdftbld,https://dongne.co/event/25d07/circles/441845,제7회 쩜오 어워드,Day2
과일가게,chie,,1sp,가면라이더,아바타로전대 돈브라더즈,,,,,,,,https://dongne.co/event/25d07/circles/440925,제7회 쩜오 어워드,Day2
군신이못말려,도덕리포도영농조합,,2sp,신삼국,곤투모로우,,"손권, 노숙, 고종, 김옥균",손권X노숙,"로맨틱,섹슈얼",희옥균,만화,@freedoin,https://dongne.co/event/25d07/circles/440559,제7회 쩜오 어워드,Day2
그린데일다니구 시키는거다해여♥ 그린데일자퇴해,둘둘,,2sp,커뮤니티,,,"아벳 나디르, 트로이 반스",아벳 나디르X트로이 반스,로맨틱,,"만화,기타",@0ne_plus_0ne,https://dongne.co/event/25d07/circles/446210,제7회 쩜오 어워드,Day2
달콤한일러스트,iamyunji,,2sp,모모찌,,,모모찌,,,,일러스트,iamyunji,https://dongne.co/event/25d07/circles/439913,제7회 쩜오 어워드,Day2
동인포스,로제,,2sp,슈퍼전대,,,,,,,,,https://dongne.co/event/25d07/circles/426849,제7회 쩜오 어워드,Day2
두개의 메달이 하나가 될 때.,라다,,1sp,가면라이더 오즈 부활의 코어메달,오리지널 작품 위탁,,"에이지, 앙크, 고다",,"로맨틱,섹슈얼",잇키바이,만화,@msggp1030,https://dongne.co/event/25d07/circles/441518,제7회 쩜오 어워드,Day2
둘이서 하나,Click,,1sp,가면라이더 더블,,,"히다리 쇼타로, 필립",,,,"일러스트,만화",@leche_1160,https://dongne.co/event/25d07/circles/428355,제7회 쩜오 어워드,Day2
뒷북:Reload,Ric,,2sp,스타트렉,퍼시픽림 업라이징,,스팍 ,우후라+커크X스팍,"섹슈얼,로맨틱",뉴튼허먼,만화,@2suffer2gether ,https://dongne.co/event/25d07/circles/427366,제7회 쩜오 어워드,Day2
디카페인더블바닐라라떼가식는다,얼론,,1sp,수퍼내추럴,랑야방,,딘 윈체스터,샘X딘,"섹슈얼,로맨틱",,만화,@bbokkchii,https://dongne.co/event/25d07/circles/428166,제7회 쩜오 어워드,Day2
러브앤문,러브앤문,,2sp,,,,,,,,공예,,https://dongne.co/event/25d07/circles/472656,제7회 쩜오 어워드,Day2
리바기츠2의 전력을 보여주마,"타마보코, 07",,1sp,"가면라이더 리바이스, 가면라이더 기츠 ","오사마전대 킹오쟈, 가면라이더 갓챠드",,,에이스X츠무리,로맨틱,"큐운네온, 아즈베로, 아길사쿠, 카게다이, 얀마히메, 호타린네","만화,일러스트,소설,기타",@Tamaboko333,https://dongne.co/event/25d07/circles/449919,제7회 쩜오 어워드,Day2
매버릭의 복슬이들,므어쩌구,,1sp,탑건,,,"매버릭, 아이스맨, 행맨, 루스터 등",,해당없음,맵른,"일러스트,기타",@mmunyak_,https://dongne.co/event/25d07/circles/442104,제7회 쩜오 어워드,Day2
목욕은 정말 좋은느낌을 줌,"죽도, NAMNA, 2",,2sp,가면라이더 리바이스,,,,,,"죠지히로, 아길사쿠, 다이잇키",만화,"@JACHA_GAM, @namnadr, @imo_hero",https://dongne.co/event/25d07/circles/428462,제7회 쩜오 어워드,Day2
뭐라도 합니다,겨울,,1sp,탑건,,,,,,,,,https://dongne.co/event/25d07/circles/476696,제7회 쩜오 어워드,Day2
뭐라도해야지,블래깅,,1sp,Guardians Of The Galaxy,"The Terminal List, American Sniper",,"로켓라쿤, 스타로드, 크리스카일, 제임스 리스 ",,로맨틱,로켓퀼 ,소설,@3rd_times_since,https://dongne.co/event/25d07/circles/443189,제7회 쩜오 어워드,Day2
뭔가 보여드리겠습니다,tobu,,2sp,특수촬영물(가면라이더 등),드라마/영화/연극/뮤지컬,,,,,,"일러스트,소설,만화",,https://dongne.co/event/25d07/circles/438215,제7회 쩜오 어워드,Day2
백두대간에서 눈 떴더니 내가 구미호?!,자기,,1sp,"구미호뎐, 구미호뎐1938",,,"이연, 이랑",이연X이랑,해당없음,진우승탁,"일러스트,기타",@9U___tae,https://dongne.co/event/25d07/circles/447187,제7회 쩜오 어워드,Day2
샤브샤브먹고싶다,이곰끼,,1sp,특촬,,,,,로맨틱,"적1적,카이츠카","만화,일러스트,기타",,https://dongne.co/event/25d07/circles/450364,제7회 쩜오 어워드,Day2
슈갓덤 타이어인간 납치사건,"시맘, 망고",,2sp,왕님전대 킹오쟈,"폭상전대 분붐쟈, 울트라맨",,"리타 카니스카,카구라기 디보우스키, 한도 타이야, 메이타 이시로, 그 외 울트라맨에 등장하는 캐릭터, 쟈그라스 쟈그라",카구라기X리타,"로맨틱,섹슈얼",타이이시(한도 타이야X메이타 이시로),일러스트,"@ridershimom_ , @Mango__era",https://dongne.co/event/25d07/circles/438903,제7회 쩜오 어워드,Day2
시마이부붐이왔다,신신,,1sp,MIU404,,,"시마 카즈미, 이부키 아이",시마 카즈미X이부키 아이,로맨틱,,"만화,소설",@L_1aw1iet,https://dongne.co/event/25d07/circles/440441,제7회 쩜오 어워드,Day2
쓸고 밀어 드리는 황제 CAR지노,퍼스트클래스파괴자,,1sp,범죄도시4,,,백창기,,"로맨틱,섹슈얼",,,@BUMDO4CHNGGI,https://dongne.co/event/25d07/circles/449772,제7회 쩜오 어워드,Day2
아무고또 안함,oojiya,,1sp,,,,,,,,,,https://dongne.co/event/25d07/circles/439524,제7회 쩜오 어워드,Day2
여러분이 거울을 봐도 무사하신 이유를 아십니까?,조물주,,1sp,가면라이더 류우키,기타 가면라이더 작품,,"키도 신지, 아사쿠라 타케시 등등",,,,일러스트,@baraddurismine,https://dongne.co/event/25d07/circles/428710,제7회 쩜오 어워드,Day2
여우신이 구한 세계,유이,,1sp,가면라이더,가면라이더 기츠,,"우키요 에이스, 아즈마 미치나가, 사쿠라이 케이와, 쿠라마 네온",,,,기타,@d07512682,https://dongne.co/event/25d07/circles/474699,제7회 쩜오 어워드,Day2
예스마이로드,마왕,,2sp,가면라이더 지오,가면라이더 드라이브 (위탁),,"워즈, 토키와 소고",워즈X토키와 소고,로맨틱,게이츠쿠,소설,wagamawo,https://dongne.co/event/25d07/circles/427506,제7회 쩜오 어워드,Day2
