부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
걸어서 장발남의 세계속으로,"서호용정차, 금광",D13,2sp,"죠죠의 기묘한 모험, 헌터X헌터, 포켓몬",천관사복,,"푸름, 페퍼, 보민, 모란",,,,"일러스트,만화",@Suhoyongjungtea @ArtoriaDaisuki,https://dongne.co/event/df2401/circles/324590,제24회 디. 페스타,Day1
겨울-별 책방,"알만다이트, 겨울새우",H9,2sp,오리지널,,,,,,,소설,@alman_dawn,https://dongne.co/event/df2401/circles/329465,제24회 디. 페스타,Day1
겨울맞이상점,"별모래, 치롤",G12,2sp,수공예,"마법사의 약속, 파이널 판타지14",,,,,,"공예,기타",,https://dongne.co/event/df2401/circles/325236,제24회 디. 페스타,Day1
겨울을 담은 남자는 오늘도 벚꽃 꿈을 꾼다,Exce-T,Z21a,1sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,"고죠 사토루, 이타도리 유지",고죠 사토루X이타도리 유지,"로맨틱,섹슈얼",,만화,@DprtpF_Tor5X2,https://dongne.co/event/df2401/circles/338569,제24회 디. 페스타,Day1
격돌! 복수를 부르는 공놀이 여자놀이 남자놀이,꺄,Y9,4sp,가비지타임,"우마무스메, 니디 걸 오버도즈, 회색도시, 단간론파, 히프노시스 마이크, 문호 스트레이 독스, 프로젝트 세카이",,,최종수X기상호,로맨틱,"준상, 뱅상","일러스트,소설",,https://dongne.co/event/df2401/circles/330500,제24회 디. 페스타,Day1
결혼보다 생존이 더 급한 CP,EG,J19,2sp,트라이건,,,"밧슈 더 스탬피드, 밀리온즈 나이브스, 니콜라스 D 울프우드",나이브스X밧슈,"섹슈얼,로맨틱","울프우드x밧슈,","기타,소설,만화,일러스트",,https://dongne.co/event/df2401/circles/329716,제24회 디. 페스타,Day1
고게랜드,"라라, 오탑",Z17,2sp,주술회전,,,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,만화,@goge_lara572 @otav_572,https://dongne.co/event/df2401/circles/325510,제24회 디. 페스타,Day1
고담 베이커리 카페,민초빙수,B2,2sp,배트맨,샌드맨,,"브루스 웨인, 모르페우스",슈퍼맨X배트맨,"로맨틱,섹슈얼",,"일러스트,소설,만화",,https://dongne.co/event/df2401/circles/323798,제24회 디. 페스타,Day1
고릴라와허접멸치~울트라로맨틱~,BlueBox,D11,2sp,흡혈귀는 툭하면 죽는다,,,로널드 드라루크,로널드X드라루크,"섹슈얼,로맨틱",,"만화,소설",@wow_BlueBox,https://dongne.co/event/df2401/circles/331006,제24회 디. 페스타,Day1
고릴튀김과 박쥐염통,닭튀김,D10,2sp,흡혈귀는 툭하면 죽는다,,,,로널드X드라루크,로맨틱,,만화,@onlywonder200,https://dongne.co/event/df2401/circles/331574,제24회 디. 페스타,Day1
고양이가방에들어가신다,집,C15b,1sp,페르소나5,,,주인공,,,,"만화,일러스트,공예",@roh_Ewoong,https://dongne.co/event/df2401/circles/332573,제24회 디. 페스타,Day1
고양이방앗간,고양이방앗간,H6b,1sp,,,,,,,,,@_millcat,https://dongne.co/event/df2401/circles/342629,제24회 디. 페스타,Day1
고유명사,"냐 , 얏",Z22,2sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,고죠사토루 이타도리유지,고죠 사토루X이타도리 유지,로맨틱,온리 고유,"기타,일러스트",@Y4T__H0,https://dongne.co/event/df2401/circles/333805,제24회 디. 페스타,Day1
고죠게토,토모,Z16,2sp,주술회전,,,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,,chamoooo0,https://dongne.co/event/df2401/circles/336858,제24회 디. 페스타,Day1
고죠유지가 미래다,"도라, Mmm",Z23,2sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,"고죠 사토루, 이타도리 유우지",고죠 사토루X이타도리 유우지,"로맨틱,섹슈얼",,"만화,소설","@dr_goyu, @Mmm_jjtks",https://dongne.co/event/df2401/circles/339816,제24회 디. 페스타,Day1
곰강,하놀,G11,2sp,1차창작,"인형옷,뽑기",,,,,,,@Hanol_clcl,https://dongne.co/event/df2401/circles/326151,제24회 디. 페스타,Day1
곰숭이 수집가,공마,O9,2sp,슬램덩크,,,이정환 전호장,이정환X전호장,"로맨틱,섹슈얼",,소설,wagamamahimez,https://dongne.co/event/df2401/circles/337098,제24회 디. 페스타,Day1
공귀나산,해감,V21,2sp,가비지타임,화산귀환,,,,,,만화,,https://dongne.co/event/df2401/circles/325501,제24회 디. 페스타,Day1
관상식물,noname,K6,2sp,명탐정 코난,,,"아카이 슈이치, 후루야 레이",아카이 슈이치X후루야 레이,,,소설,,https://dongne.co/event/df2401/circles/334997,제24회 디. 페스타,Day1
관찰일기,정원,Q13,2sp,슬램덩크,,,"송태섭, 정대만",송태섭X정대만,"로맨틱,섹슈얼",,,,https://dongne.co/event/df2401/circles/333846,제24회 디. 페스타,Day1
구름이뭉게뭉게,choco8342,O23,2sp,슬램덩크,가비지타임,,,,,,,@s2nolangs2,https://dongne.co/event/df2401/circles/337335,제24회 디. 페스타,Day1
구슬당첨구멍쪽에너어서이치죠는으앙이라고하고카이지는개좋아함늪당첨금ㅈㄴ큼,오야,C9,2sp,fkmt,,,이치죠 세이야,,,,"만화,조형",@126649J06,https://dongne.co/event/df2401/circles/332879,제24회 디. 페스타,Day1
구원받은 쪽이 왼 사랑 알려준 쪽이 른,비엔,F10,2sp,프세카,,,루이/츠카사,카미시로 루이X텐마 츠카사,"섹슈얼,로맨틱",토우아키,만화,@rkawkehtnwlq,https://dongne.co/event/df2401/circles/334476,제24회 디. 페스타,Day1
국지재해HL,모카,J3,2sp,트라이건,,,"울프우드, 밧슈",울프우드X밧슈,"로맨틱,섹슈얼",,"만화,소설",cmchoco2,https://dongne.co/event/df2401/circles/326217,제24회 디. 페스타,Day1
군밤가게,군밤장수,H3,2sp,,,,,,,,만화,,https://dongne.co/event/df2401/circles/324996,제24회 디. 페스타,Day1
귤먹는여우의부스,미유,Y5a,1sp,하이큐,,,미야 아츠무,미야 아츠무X히나타 쇼요,"로맨틱,섹슈얼",,만화,@miyu___miya,https://dongne.co/event/df2401/circles/340481,제24회 디. 페스타,Day1
그니까내말은밧울이사랑을하고있다는거야,로뚜,K16,2sp,트라이건,,"밧슈울프 쁘띠존 : 하여, 우리는 이 백지에 그들을 기록한다.","밧슈, 울프우드",밧슈 더 스탬피드X니콜라스 D. 울프우드,로맨틱,,"소설,기타",@vashwolwoowoo,https://dongne.co/event/df2401/circles/331767,제24회 디. 페스타,Day1
"그대들, 어떻게 고유할 것인가",지하,Z19a,1sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,"고죠 사토루, 이타도리 유지",고죠 사토루X이타도리 유지,로맨틱,,"만화,일러스트",@247_dowisdom,https://dongne.co/event/df2401/circles/329448,제24회 디. 페스타,Day1
그래서 이 부스 장르가 뭐라고요?,기뮨,C13,2sp,주컨곤,,,,,,,"일러스트,소설,공예,만화",,https://dongne.co/event/df2401/circles/323688,제24회 디. 페스타,Day1
그렇게 되었다,치디,B8b,1sp,.,.,,.,,,,기타,@momomommpp,https://dongne.co/event/df2401/circles/341597,제24회 디. 페스타,Day1
그림이랑,만두,I21a,1sp,,,,,,,,일러스트,@dumpling0417,https://dongne.co/event/df2401/circles/334088,제24회 디. 페스타,Day1
그저농구가좋아서,해아,V17b,1sp,가비지타임,슬램덩크,,,,,,일러스트,@lllbadgelll,https://dongne.co/event/df2401/circles/338399,제24회 디. 페스타,Day1
글쎄요뭘까요,뱀,C16b,1sp,바이오하자드 , 파판 게임,,,,,,"일러스트,공예",@baemc95,https://dongne.co/event/df2401/circles/338345,제24회 디. 페스타,Day1
기상호의 서울나기,돼맛,S22,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,,,"섹슈얼,로맨틱",,,@very_long_pig,https://dongne.co/event/df2401/circles/336372,제24회 디. 페스타,Day1
기하와 벡더,벡더,R21,2sp,"가비지타임, 슬램덩크",,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,,,"섹슈얼,로맨틱","동준남훈, 호장정환",만화,zibakman,https://dongne.co/event/df2401/circles/329438,제24회 디. 페스타,Day1
김밥천국 본점,"햄숙랑, 늘래몽",L11,2sp,"진혼기, 명급리, 백망되","그외 판소, 벨소",,,,,,,"@haemsuglang, @nrhmong",https://dongne.co/event/df2401/circles/341625,제24회 디. 페스타,Day1
김부리가 동인지 내는 부스,부리부리,K4,2sp,전지적 독자 시점,,,,유중혁X김독자,로맨틱,,,@gudokjungdok,https://dongne.co/event/df2401/circles/340340,제24회 디. 페스타,Day1
김치찌개마카롱,포롱,X1,2sp,"가비지 타임, 체인소맨",,,"기상호, 허창현, 진재유, 박병찬 ",성준수X기상호,"로맨틱,해당없음",,"소설,만화,일러스트",,https://dongne.co/event/df2401/circles/327501,제24회 디. 페스타,Day1
까막북,DOWON,H19,2sp,터무니없는 이야기 ,,,,,,,,,https://dongne.co/event/df2401/circles/338305,제24회 디. 페스타,Day1
까짓거한번해보죠,눌룽쥐,R7,2sp,슬램덩크,가비지타임,,"최동오, 정대만, 송태섭, 이명헌",서태웅X정대만,"로맨틱,섹슈얼","준수상호, 형석현성","만화,소설",@null6909,https://dongne.co/event/df2401/circles/338190,제24회 디. 페스타,Day1
꺄눌레종상제과점,눌레,R22,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,기상호,최종수X기상호,"로맨틱,섹슈얼",,"소설,만화",@canele_8585,https://dongne.co/event/df2401/circles/336068,제24회 디. 페스타,Day1
꾸메드림,지벨,O14a,1sp,슬램덩크,,,"강백호,양호열",양호열X강백호,"로맨틱,섹슈얼",,,@04070303,https://dongne.co/event/df2401/circles/324682,제24회 디. 페스타,Day1
꿈다락,꿈다락,G22,2sp,오리지널,오리지널,,,,,,일러스트,,https://dongne.co/event/df2401/circles/332967,제24회 디. 페스타,Day1
끼상벌개,숑숑,S1,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,최종수 기상호,최종수X기상호,,,,,https://dongne.co/event/df2401/circles/336074,제24회 디. 페스타,Day1
나를두고전학가면사랑도묶인채 ,낙낙,U9,2sp,가비지타임,없음,,전영중 성준수 기상호 박병찬 최종수,X,해당없음,없음,"만화,일러스트",@_nknk__12,https://dongne.co/event/df2401/circles/330126,제24회 디. 페스타,Day1
나무늘보는 호모하고 울어요,"나무늘보, 모스까또우, 중요한건 꺾이지 않는 마음",N10,4sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,"서태웅, 강백호",서태웅X강백호,"로맨틱,섹슈얼",,"소설,만화","sloth1205, aaasti1397, Asashijixxx",https://dongne.co/event/df2401/circles/322727,제24회 디. 페스타,Day1
나뭇잎 백만개,벽달,C19a,1sp,누카니발,,,큐야,큐야 X에이트,,,일러스트,,https://dongne.co/event/df2401/circles/342793,제24회 디. 페스타,Day1
나쁜흡혈귀소금빵먹을수없음,소금빵,D9,2sp,흡혈귀는 툭하면 죽는다,,,드라루크,로날드X드라루크,로맨틱,,만화,@salty_bread_of,https://dongne.co/event/df2401/circles/339348,제24회 디. 페스타,Day1
나시입다 감기걸린 타케미치 팝니다.,엣취,Y19,2sp,도쿄 리벤저스,,,"사노만지로, 하나가키 타케미치 등등",사노 만지로X하나가키 타케미치,로맨틱,"코코타케,이자타케,토라타케 등등의 타케미치 른","만화,일러스트,기타",@Ahchoo_0x0,https://dongne.co/event/df2401/circles/330411,제24회 디. 페스타,Day1
"나야 나, 화산귀환에 나오는 김자하라고",조상악개,L24b,1sp,"화산귀환, 진혼기",은혼,,"청명, 백천, 백아, 자하, 설영",,,,"만화,일러스트,기타",josangnim_sorry,https://dongne.co/event/df2401/circles/341634,제24회 디. 페스타,Day1
나야나 농구하는 마법사 청명이라고,후탁치,M1a,1sp,화산귀환,"가비지 타임, 해리포터",,,청명X청문,,"상호종수, 영중준수, 그린델도어",소설,,https://dongne.co/event/df2401/circles/329725,제24회 디. 페스타,Day1
나영사,아사네,E11,2sp,파이널판타지14,,,,에메트셀크X아젬,"로맨틱,섹슈얼","에메히카,브리에스,테미에리",만화,pinktokifire,https://dongne.co/event/df2401/circles/330355,제24회 디. 페스타,Day1
나올 거면 나와 루하나,"누보, 파펭",N22,2sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,태웅백호,서태웅X강백호,"로맨틱,섹슈얼",,소설,"@Underlash_0101, @15th_of_march",https://dongne.co/event/df2401/circles/328537,제24회 디. 페스타,Day1
나의 기묘한 아카데미아,엉덩덩이박사,D14,2sp,죠죠의 기묘한 모험,나의 히어로 아카데미아,,,,,,,@hamon__o,https://dongne.co/event/df2401/circles/340951,제24회 디. 페스타,Day1
나의보물,쭈디츄군,X17,2sp,블루록,,부스의 원석들: 펑크는 LOCK OFF,,나기X레오,,,,majudy_2021,https://dongne.co/event/df2401/circles/339915,제24회 디. 페스타,Day1
난초와 손주는 운명을 함께,"난초, 손주",E1,2sp,마법사의 약속,,,,,,,,@Magic_holic,https://dongne.co/event/df2401/circles/338059,제24회 디. 페스타,Day1
남고딩납치감금살인축구,눌,X8b,1sp,블루록,,부스의 원석들: 펑크는 LOCK OFF,이사기 요이치,,섹슈얼,,소설,@Null_watching,https://dongne.co/event/df2401/circles/327539,제24회 디. 페스타,Day1
남녀연애자유선언 / 준영아 우리 아까 밥 먹었잖아,은여 / 로즈우드,D24,2sp,"Fate 시리즈, 명탐정 코난","로오히, 에이티식스, 유희왕",,,,로맨틱,"아카아무, 그 외",소설,@eunyu0,https://dongne.co/event/df2401/circles/335089,제24회 디. 페스타,Day1
남자가 사랑할 때...,씨레,O12b,1sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,서태웅 강백호,서태웅X강백호,로맨틱,,"만화,일러스트,공예",ssile_11,https://dongne.co/event/df2401/circles/338886,제24회 디. 페스타,Day1
내가 사랑하는 모든 캐릭터들에게,차차,C12,2sp,,,,,,,,기타,@chacha_beggar ,https://dongne.co/event/df2401/circles/330479,제24회 디. 페스타,Day1
내가 어쩌다 버튜버를 보게되어서,흰둥이의은밀한콧수염,C16a,1sp,버튜버(모로스),,,"카이론 베르티안, 유키토라 신야, 아델 다우트",,,,일러스트,@eunmilhan_,https://dongne.co/event/df2401/circles/340086,제24회 디. 페스타,Day1
내가 이때까지 하고있을까?,쵸코하임,O6b,1sp,슬램덩크,,,,,,,,@,https://dongne.co/event/df2401/circles/334937,제24회 디. 페스타,Day1
내가슴속에삼점슛,승칠,Q14,2sp,슬램덩크,,,정대만,송태섭X정대만,"로맨틱,섹슈얼",,"만화,일러스트",@seungchil_sldk,https://dongne.co/event/df2401/circles/325590,제24회 디. 페스타,Day1
내볼까…픽시브 0건 씨피…,검청,D20,2sp,파라독스 라이브,,,,미야마 케이X야마토 쇼고,,"켄타레오, 시온유토, 수라야차","만화,일러스트,기타,소설",geomcheong,https://dongne.co/event/df2401/circles/336615,제24회 디. 페스타,Day1
냉동치즈버거,"noc, 따안",I8,2sp,혈계전선,,혈계전선 쁘띠존 : 라이브라 한국지부 홍보팀,,스티븐 A 스타페이즈X레오나르도 워치,"섹슈얼,로맨틱",,"만화,일러스트,소설",,https://dongne.co/event/df2401/circles/331333,제24회 디. 페스타,Day1
냉장고 ,하임,Y1,4sp,하이큐 ,"이런 영웅은 싫어, 쿠키런, 스파이패밀리 ",,히나타쇼요 ,,로맨틱,"카게히나, 오이히나, 켄히나 ","만화,일러스트",@iced_chocohaim,https://dongne.co/event/df2401/circles/332372,제24회 디. 페스타,Day1
너구나 그 14번 슈터가,요미,Q12,2sp,슬램덩크,,,정대만,최동오X정대만,,,만화,@Rollyomie,https://dongne.co/event/df2401/circles/333598,제24회 디. 페스타,Day1
너구리자식 나한테 무슨짓을,군홍,V23,2sp,가비지타임,,,,,,,,,https://dongne.co/event/df2401/circles/329017,제24회 디. 페스타,Day1
네? 준수가 지금 오른쪽에 있다고요? 이런 씨몬! 당장 출동하겠습니다!!,빈,W10,2sp,가비지타임,,,성준수,전영중X성준수,"로맨틱,섹슈얼","박병찬 x 성준수, 성준수른","소설,일러스트,만화",@bin_s2_you,https://dongne.co/event/df2401/circles/323980,제24회 디. 페스타,Day1
네거포지부,마가,F1,2sp,프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠,,,"25시 나이트코드에서, 원더랜즈 × 쇼타임",,,,일러스트,@magazlly,https://dongne.co/event/df2401/circles/326818,제24회 디. 페스타,Day1
네글자 장르부스,"사파이어젤리, 술꽃",M9,2sp,"무기미도, 화산귀환",,,,장일소X청명,,여국헤카,만화,"@sappazell, @slkk_h",https://dongne.co/event/df2401/circles/323658,제24회 디. 페스타,Day1
네모스낵 꼬쏠레파쏠로씨또맛,도산,H16,2sp,"플레이브,스파이더맨,슬램덩크,니지산지",플레이브 스파이더맨 슬램덩크 니지산지,,"플레이브, 스파이더맨, 니지산지",,,,일러스트,@dobaksanta,https://dongne.co/event/df2401/circles/327048,제24회 디. 페스타,Day1
네코마마,레이카,A7,4sp,데뷔 못하면 죽는 병 걸림,화산귀환,,박문대 (오른쪽),,,,,rayca01,https://dongne.co/event/df2401/circles/340220,제24회 디. 페스타,Day1
노썸머노라잎,여름,Y2,2sp,하이큐,"슬램덩크, 가비지타임",,스가와라 코시,오이카와 토오루X스가와라 코시,"로맨틱,섹슈얼","쿠로켄, 대만태섭","일러스트,소설,공예",@yeoreum_xp,https://dongne.co/event/df2401/circles/338181,제24회 디. 페스타,Day1
농구 못하면 죽는 병 걸린 종남파 ,째깍,O20,2sp,슬램덩크,"화산귀환, 데뷔 못하면 죽는 병걸림",,최동오 ,,"로맨틱,섹슈얼","우성명헌,명헌우성,명헌태섭,우성태섭,현철명헌,동오명헌,우성동오,태섭대만","만화,일러스트,소설,공예",jjaekkag0104,https://dongne.co/event/df2401/circles/340127,제24회 디. 페스타,Day1
