부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
호백을 1sp거들뿐,이엔,O7a,1sp,슬램덩크,,,강백호,양호열X강백호,"섹슈얼,로맨틱",,,@jettai_yohana,https://dongne.co/event/df2404/circles/373739,제25회 디. 페스타,Day1
호열이네 카센터 ,송만섭,Q12,2sp,슬램덩크,,,,,,,,duuuums,https://dongne.co/event/df2404/circles/367209,제25회 디. 페스타,Day1
혼인신고 일일일,미농시,Y3b,1sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",전영중X성준수,로맨틱,,"만화,일러스트",@minongsi,https://dongne.co/event/df2404/circles/366592,제25회 디. 페스타,Day1
홀로굴러가는자전거,알과,R6,2sp,겁쟁이페달,,,,,,,"만화,일러스트",@hot7720,https://dongne.co/event/df2404/circles/360829,제25회 디. 페스타,Day1
화랑일까요 러뷰어일까요 노을일까요 영웅일까요 헌터일까요,챠백,F16,4sp,진혼기,"데못죽, 망아살, 저그인, 헌조살",,,,해당없음,,"기타,일러스트",@teabag_gj,https://dongne.co/event/df2404/circles/366715,제25회 디. 페스타,Day1
화산에서 펼쳐지는 앙상블☆,세연,M6,4sp,화산귀환,앙상블스타즈,,"당보,청명,앙상블스타즈,화산귀환",당보X청명,로맨틱,"일소청명,레오츠카","만화,일러스트,소설,기타",@Seola_05,https://dongne.co/event/df2404/circles/362310,제25회 디. 페스타,Day1
화산이 도문인지 허니문인지,청둥이,M21a,1sp,화산귀환,,,"청명, 당보, 백천",백천X청명,"로맨틱,섹슈얼",당보청명,소설,@llllll_820,https://dongne.co/event/df2404/circles/369179,제25회 디. 페스타,Day1
화산출신 고라니,고니,M1a,1sp,화산귀환,하이큐,,청명,백천X청명,로맨틱,츠무히나,"일러스트,만화",@goni_hg,https://dongne.co/event/df2404/circles/369958,제25회 디. 페스타,Day1
화산포목점/수려공방,삐아체레,K14,2sp,화산귀환,,,,,,,"일러스트,공예,기타",@Piacere_S2 ,https://dongne.co/event/df2404/circles/373455,제25회 디. 페스타,Day1
확실하게 세탁건조 해야함,빨래세탁건조,I16,2sp,어두운 바다의 등불이 되어,가비지타임,,,,,,만화,le2dduck,https://dongne.co/event/df2404/circles/368243,제25회 디. 페스타,Day1
환징의 커플,무지,K2,2sp,마도조사,,,"남희신, 강만음",남희신X강만음,로맨틱,,"만화,소설",LKCH09,https://dongne.co/event/df2404/circles/364703,제25회 디. 페스타,Day1
"회색도시, 사이퍼즈, 데못죽 레츠고",모노,D11,2sp,"회색도시, 사이퍼즈",,,올캐러,,,,"일러스트,공예",baka_mono_,https://dongne.co/event/df2404/circles/373472,제25회 디. 페스타,Day1
후리텐 말고 후미텐,mp,E12,2sp,카리스마,,후미텐 쁘띠존: 월드섹시엠버서더 지갑 탈취 대작전 (안돼? 왜?),"후미야, 아마히코",이토 후미야X텐도 아마히코,"로맨틱,섹슈얼",,"소설,만화",061mp_,https://dongne.co/event/df2404/circles/361813,제25회 디. 페스타,Day1
후미텐 안전지대,부기,E15,2sp,카리스마,,후미텐 쁘띠존: 월드섹시엠버서더 지갑 탈취 대작전 (안돼? 왜?),,이토 후미야X텐도 아마히코,해당없음,,"만화,소설",,https://dongne.co/event/df2404/circles/367150,제25회 디. 페스타,Day1
후미텐가,금귤,E17,2sp,카리스마,,후미텐 쁘띠존: 월드섹시엠버서더 지갑 탈취 대작전 (안돼? 왜?),"이토 후미야, 텐도 아마히코",이토 후미야X텐도 아마히코,섹슈얼,,소설,kkingk1010,https://dongne.co/event/df2404/circles/368186,제25회 디. 페스타,Day1
희망과 절망 그사이에 ,쪼쪼,B22a,1sp,프로젝트세카이,"원피스, 단간론파",,"토우야, 아키토",토우야X아키토,해당없음,"코마히나, 히코마","만화,일러스트",@rmke_cho,https://dongne.co/event/df2404/circles/364161,제25회 디. 페스타,Day1
(주)유지엔코리아 주관 오버드취업박람회,1d6DICE,P7,2sp,"DoubleCross 3rd Edition(DX3rd, 더블크로스 3rd)",,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,기타,@1d6DICE,https://dongne.co/event/dice03/circles/363056,다이스 페스타 #3,Day2
<UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -> 주최부스,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,P10,2sp,,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,,https://dongne.co/event/dice03/circles/425791,다이스 페스타 #3,Day2
bittersweet,147,O16b,1sp,CoC,,,,,,,,@N_4091,https://dongne.co/event/dice03/circles/366266,다이스 페스타 #3,Day2
Cruise,"휘온, 비뇽",P20,2sp,"스트라토 샤우트, 언성듀엣, 아리안로드","더블크로스, 인세인",,,,,,,@team_cruise,https://dongne.co/event/dice03/circles/368877,다이스 페스타 #3,Day2
FH 우라무 시 셀 ,강하유,P14b,1sp,더블크로스,"디앤디, 아곤?",UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,,https://dongne.co/event/dice03/circles/379030,다이스 페스타 #3,Day2
LIMIT:STAR,SIHA,N4,2sp,마기카로기아,,,,,,,기타,@SIHAST,https://dongne.co/event/dice03/circles/377461,다이스 페스타 #3,Day2
My first tabletop,yop,P5,4sp,더블크로스,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,,https://dongne.co/event/dice03/circles/365981,다이스 페스타 #3,Day2
scena,ㅅㄴ,O14,2sp,COC,,,,,,,소설,,https://dongne.co/event/dice03/circles/380880,다이스 페스타 #3,Day2
TEAM LUNACY,아델리,Q4,2sp,"인세인, 마기카로기아",,,,,,,,@teamLunacy_trpg,https://dongne.co/event/dice03/circles/376234,다이스 페스타 #3,Day2
Team RGBK,Team RGBK,N3,2sp,마기카로기아,"더블크로스, 인세인",,,,,,기타,@Team_RGBK,https://dongne.co/event/dice03/circles/377863,다이스 페스타 #3,Day2
Team SHiKL,이린+샤카,P11b,1sp,더블크로스 3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,"기타,공예,소설",@Team_SHiKL,https://dongne.co/event/dice03/circles/361357,다이스 페스타 #3,Day2
Team Zodiac,"태양, 금성",O9,2sp,COC,,,,,,,소설,@team_zodiac_tr,https://dongne.co/event/dice03/circles/363206,다이스 페스타 #3,Day2
Team. Personal Space,쿠르,O16a,1sp,"COC (콜 오브 크툴루, 크툴루의 부름, 크툴루의 부름 7판)","블러드패스, 마기카로기아, DX3 (더블크로스)",,,,,,"소설,기타",@TEAM_PERSPA,https://dongne.co/event/dice03/circles/362702,다이스 페스타 #3,Day2
Team. 라퓨타,수연,O12,2sp,크툴루의 부름,,,,,,,소설,@Team_Laputa,https://dongne.co/event/dice03/circles/379833,다이스 페스타 #3,Day2
TEAM. 여담,여타,Q3b,1sp,검슈 꽃의 언어,,,,,,,,iam_others,https://dongne.co/event/dice03/circles/380291,다이스 페스타 #3,Day2
Team. 오아시스,체온,O17,2sp,Coc,-,,,,,,"소설,게임",Tr__pulse,https://dongne.co/event/dice03/circles/375085,다이스 페스타 #3,Day2
Team.오소리굴,"26오소리, 뷉, 홍합, 야채빵, 흑당꿀떡",P17,2sp,설화학당,,,,,,,기타,@Team_osorigull,https://dongne.co/event/dice03/circles/378939,다이스 페스타 #3,Day2
THE 마네키네코즈 ,"사라반트, 냠맹, 엘모, 조냥, 캉캉",O7,2sp,크툴루의 부름,인세인,,,,,,소설,@060re_,https://dongne.co/event/dice03/circles/360369,다이스 페스타 #3,Day2
TRPG사업부 창작1팀,(주)쿼크 이사회,O1,2sp,COC,"언성듀엣, 너냐?! 등",,,,,,"소설,게임,기타",@TRPG_CreativeT1,https://dongne.co/event/dice03/circles/380895,다이스 페스타 #3,Day2
UGN 우라무 시 지부,꿍,P15,2sp,더블크로스3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,,https://dongne.co/event/dice03/circles/375146,다이스 페스타 #3,Day2
You are F,교수,O11,2sp,COC 7th,inSANe,,,,,,"게임,기타",@TR_Assistant,https://dongne.co/event/dice03/circles/384079,다이스 페스타 #3,Day2
[㈜ 크툴루 파크] 에 오신 걸 환영합니다~♬,김냐루,O24,2sp,Call of Cthulhu 7th,,,,,,,"일러스트,기타",@CTHULHU_PARK,https://dongne.co/event/dice03/circles/376869,다이스 페스타 #3,Day2
고대종 레니빙 만두전골집,"효모, 사사",P13,2sp,더블크로스 3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,기타,"@DX3_Hyomo, @Sasa_TRPG_",https://dongne.co/event/dice03/circles/376601,다이스 페스타 #3,Day2
고소장 접수처『레니게이드 집행부』,테이터,Q10,2sp,더블크로스 3rd edition,DX3,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,"키리타니 유고, 카스가 쿄지, 츠즈키 쿄카",,,,"소설,일러스트",@LongTale_TRPG,https://dongne.co/event/dice03/circles/361539,다이스 페스타 #3,Day2
그레이 스칼렛,스칼,Q14a,1sp,더블크로스3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,"소설,기타",,https://dongne.co/event/dice03/circles/362177,다이스 페스타 #3,Day2
기력비수기,사탕수수,O2,2sp,CoC 7th,마도서대전 마기카로기아,,,,,,기타,@SweetSorghum___,https://dongne.co/event/dice03/circles/371513,다이스 페스타 #3,Day2
나야나 크툴루 신화에 나오는 레니빙이라고,하나,O21b,1sp,더블크로스,,,"더블크로스 퍼스널리티, 니알라토텝",,,,"기타,소설,일러스트",@Jmc_hana,https://dongne.co/event/dice03/circles/367055,다이스 페스타 #3,Day2
낙서 인력 X 도화여고 오컬트부,"YAGI(야기),Biran(비란)",N22a,1sp,크툴루의 부름,둘이서 수사,,,,,,기타,@yagi_do_game,https://dongne.co/event/dice03/circles/362389,다이스 페스타 #3,Day2
내멋대로 TRPG,연어,P2,2sp,겁스,,,,,,,,@salmon_please,https://dongne.co/event/dice03/circles/377108,다이스 페스타 #3,Day2
네? 2D6을 굴려 5 이상이 나올 확률이 약 83.3%라고요?,하리보,Q5b,1sp,인세인,둘이서 수사,,,,,,기타,@Haribo_TR,https://dongne.co/event/dice03/circles/377074,다이스 페스타 #3,Day2
뇌크로노미콘 상회 UGN 지점,리틀언데드,P12,2sp,더블크로스 3rd,크툴루의 부름,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,"소설,기타",@lil_undead_kp,https://dongne.co/event/dice03/circles/367496,다이스 페스타 #3,Day2
달 뒷면 토끼파,녹차하임,N2,2sp,마기카로기아,인세인 SCP,,,,,,소설,FF14_dasse,https://dongne.co/event/dice03/circles/363534,다이스 페스타 #3,Day2
달빛다과회,myrrha_viola,Q18,2sp,시노비가미,,,,,,,게임,@Team_dalda,https://dongne.co/event/dice03/circles/377175,다이스 페스타 #3,Day2
당나라 군대의 반란,Chito,O8,2sp,크툴루의 부름 7판,,,,,,,소설,@chitochito_s,https://dongne.co/event/dice03/circles/360739,다이스 페스타 #3,Day2
둘이서 배신,유감,N21,2sp,둘이서 수사,더블크로스,,,,,,,@sorryMCE,https://dongne.co/event/dice03/circles/361247,다이스 페스타 #3,Day2
둘이서 탐사자,R,O4a,1sp,coc,둘이서수사,,,,,,소설,,https://dongne.co/event/dice03/circles/380843,다이스 페스타 #3,Day2
마감하지 않으면 졈화되는 방,"납별, 봄",P8,2sp,더블크로스 3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,@starwisher_on,https://dongne.co/event/dice03/circles/379418,다이스 페스타 #3,Day2
머리 넷 달린 생선,플랫피쉬,Q12a,1sp,더블크로스3rd,마기카로기아...?,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,기타,@Team_Fourheaded,https://dongne.co/event/dice03/circles/377313,다이스 페스타 #3,Day2
발푸르기스의 밤 아래 포말을 삼킬지니,물개,N5a,1sp,"마기카로기아, 더블크로스",,,,,,,"일러스트,소설",@cmj_TRPG,https://dongne.co/event/dice03/circles/365197,다이스 페스타 #3,Day2
복슬복슬크로스,"시그, 미뉴",P6,2sp,더블크로스,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,"일러스트,소설",@Seig_o3o,https://dongne.co/event/dice03/circles/379940,다이스 페스타 #3,Day2
봄의 인세인,서성대 학생회장,Q3a,1sp,inSANe,,,,,,,기타,@insane_spring,https://dongne.co/event/dice03/circles/379937,다이스 페스타 #3,Day2
봄이구만,"레터, 나나",Q12b,1sp,"더블크로스, 언성듀엣, 인세인",,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,기타,"@loveletter_214, @PS__TRPG",https://dongne.co/event/dice03/circles/363788,다이스 페스타 #3,Day2
부렌상과친구들,BLEN,P4,2sp,창작 보드게임,COC,,,,,,,@Blen_studio,https://dongne.co/event/dice03/circles/378221,다이스 페스타 #3,Day2
블루밍하우스,에피,O10,2sp,"크툴루의 부름, 시노비가미",인세인,,,,,,"만화,기타,소설",,https://dongne.co/event/dice03/circles/366353,다이스 페스타 #3,Day2
사랑하는 이방인,이단 공무,O18,2sp,"마도서대전 TRPG 마기카로기아, 크툴루의 부름",,,,,,,소설,@Kotokunibito,https://dongne.co/event/dice03/circles/379074,다이스 페스타 #3,Day2
사실 굴려지는 건 나였다 ,현재,N22b,1sp,"둘이서 수사, 더블크로스3RD",,,,,,,,@trpg_play_now,https://dongne.co/event/dice03/circles/377978,다이스 페스타 #3,Day2
살아남은시노비세인,헤파,Q19a,1sp,시노비가미,인세인,,,,,,게임,@hepatrpg,https://dongne.co/event/dice03/circles/376396,다이스 페스타 #3,Day2
서울특졈시 알파트랜스사업본부,"흰줄구름무늬작은밤나비, 매생이",Q9a,1sp,DX3,CoC 7th,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,더블크로스 퍼스널리티즈(NCP),,,,"일러스트,공예,기타",@N0C7U1D43,https://dongne.co/event/dice03/circles/363062,다이스 페스타 #3,Day2
성산일보,백,O4b,1sp,Call of Cthulhu 7판,,,,,,,기타,@writerbaek_trpg,https://dongne.co/event/dice03/circles/368048,다이스 페스타 #3,Day2
스페셜 오더,"전자친구, 12",O15,2sp,크툴루의 부름(CoC),,,,,,,기타,"@AF_TRPG, @iqFMyIaYdo3NtBh",https://dongne.co/event/dice03/circles/383727,다이스 페스타 #3,Day2
시간마법사의 아틀리에,가쉬,P18a,1sp,,,,,,,,,,https://dongne.co/event/dice03/circles/378860,다이스 페스타 #3,Day2
시나리오는 내가 쓸게 플레이는 누가 할래,퐁듀,O21a,1sp,더블크로스 3rd,,,,,,,소설,@TR_B_G (위탁온리),https://dongne.co/event/dice03/circles/395646,다이스 페스타 #3,Day2
신님은 주사위 게임 당근빳따죠,요븐,O13b,1sp,크툴루의 부름,도쿄 고스트 리서치,,,,,,기타,,https://dongne.co/event/dice03/circles/384382,다이스 페스타 #3,Day2
심연,심연,O3,2sp,CoC,둘이서 수사,,,,,,,@Abyss_Bloom,https://dongne.co/event/dice03/circles/380139,다이스 페스타 #3,Day2
악마도시에서 회귀했더니 망한세계 놀러가서 정규직이 되었습니다만?!,"쏘빙,델리팡",P9,2sp,dx3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,소설,,https://dongne.co/event/dice03/circles/380098,다이스 페스타 #3,Day2
야노 슌사쿠가 앤오로 보입니다,파구(먼솔래담),Q9b,1sp,더블크로스,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,@PA4A4A9,https://dongne.co/event/dice03/circles/364087,다이스 페스타 #3,Day2
어둠의 사바트 부흥회,베리,P18b,1sp,아니마 아니무스(JRPG),,,,,,,기타,@YahoBerryMuch,https://dongne.co/event/dice03/circles/379473,다이스 페스타 #3,Day2
어쩌면 마지막,소쿠리단지,N23,2sp,마기카로기아,-,,,,,,기타,@Basketof_TB,https://dongne.co/event/dice03/circles/378190,다이스 페스타 #3,Day2
에브리띵 에브리웨어 올앳크로스,단삭,Q14b,1sp,더블크로스 3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,"소설,기타",@dansak_open,https://dongne.co/event/dice03/circles/374759,다이스 페스타 #3,Day2
오솔길 룰 공방,"문준, 반조, 소율",N20,2sp,"창작룰, 크툴루 컨피덴셜, 둘이서 수사",,,,,,,,,https://dongne.co/event/dice03/circles/378055,다이스 페스타 #3,Day2
올빼미 새장 UGN 지부,뺌!,Q13,2sp,더블크로스,마기카로기아,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,기타,@constellar_owl,https://dongne.co/event/dice03/circles/365679,다이스 페스타 #3,Day2
은수레바퀴,백호,P19b,1sp,아리안로드 RPG 2E,,,,,,,"기타,게임",,https://dongne.co/event/dice03/circles/361775,다이스 페스타 #3,Day2
이 부스 완전 미쳤음(inSANe),아마도딜로,Q6,2sp,인세인,,,,,,,소설,amadodilo,https://dongne.co/event/dice03/circles/378682,다이스 페스타 #3,Day2
이름생각이안나는데노이만각성이나할까?,이오,Q11,2sp,Dx3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,기타,@l_IO_OI_I_TRPG,https://dongne.co/event/dice03/circles/362157,다이스 페스타 #3,Day2
이번에는 혼자가 된 부스,경우,Q8,2sp,DX3rd,,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,,KyungWoo5,https://dongne.co/event/dice03/circles/376970,다이스 페스타 #3,Day2
"이브, 프시케, 그리고 닌자",미뢰,Q19b,1sp,시노비가미,은검의 스텔라 나이츠,,,,,,기타,@tastebud_trpg,https://dongne.co/event/dice03/circles/379383,다이스 페스타 #3,Day2
"이브, 프시케, 그리고 비참한 하이에나와 소나기","비빔참치마요, 소낙, 파즈",Q15,2sp,"자작룰, 인세인",,,,,,,,@bibimtunamayo @knock_horizon  @parz_999,https://dongne.co/event/dice03/circles/368834,다이스 페스타 #3,Day2
인세인은 내 고향,스꼼,P11a,1sp,덥크,인세인,UGN R랩 한국지부 2024 정기 컨퍼런스 - 장비의 재발견 -,,,,,소설,srkg_trpg,https://dongne.co/event/dice03/circles/382626,다이스 페스타 #3,Day2
