링크,부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,행사명,개최일,팔로워수,미확보수
https://dongne.co/events/df2607/circles/167898,확장 은하를 추구한다,만도9999,X-06a,X,06,a,1sp,만달로리안(스타워즈),DC코믹스,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167141,나는 여전히 오타쿠야 너는 여전히 오타쿠야?,놀란,R-17a,R,17,a,1sp,괴담출근,,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168279,행사 날짜가 임박해도 살아있다면 마감 성공한 부스,"사일, 교수",V-24,V,24,,2sp,블루록,,,,미하엘 카이저X이사기 요이치,"로맨틱,섹슈얼",이사기른,소설,"yoixxchi, PFS_0401_BL",제34회 디. 페스타(토),Day1,229,0
https://dongne.co/events/df2607/circles/166974,엄은 견보다 히프노시스마이크,,B-18a,B,18,a,1sp,히프노시스마이크,,히프노시스 마이크 쁘띠존,"아리스가와 다이스,토호텐 오토메,플링폿세",,해당없음,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/169170,"너는 마감해, 나는 엘리오스를 지킬게",아이엔,I-05,I,05,,2sp,엘소드,,엘소드 쁘띠존 :: 엘리오스 100년 살기,엘소드 에픽라인,,"해당없음,해당없음",,"만화,일러스트",Licht_blume_,제34회 디. 페스타(토),Day1,120,0
https://dongne.co/events/df2607/circles/167334,뭔가 나오겠지,뱡,W-09a,W,09,a,1sp,블랙배저,마차살,,,,,,"만화,일러스트",jabduck501,제34회 디. 페스타(토),Day1,966,0
https://dongne.co/events/df2607/circles/168449,봄봄 스튜디오,아사,P-18,P,18,,2sp,괴담출근,,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166788,저는 ㄱㅊ아요,대기,U-08,U,08,,2sp,이세계착각헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,김기려,김기려X강창호,"로맨틱,섹슈얼",,만화,en_caei,제34회 디. 페스타(토),Day1,3024,0
https://dongne.co/events/df2607/circles/169109,최솔 연애일지,F9,O-10b,O,10,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"최 요원,김솔음",최 요원X김솔음,,,"만화,소설,일러스트",FfFfFfF9FfFfFfF,제34회 디. 페스타(토),Day1,0,1
https://dongne.co/events/df2607/circles/166636,현재 밸런스팀 다 짤라주세요,에바님,I-07,I,07,,2sp,엘소드,,엘소드 쁘띠존 :: 엘리오스 100년 살기,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168176,뭐든 나오겠죠 그게 오타쿠의 자존심이다,주먹,I-01,I,01,,2sp,괴수 8호,주술회전,,"나루미 겐,호시나 소우시로",,로맨틱,고죠 사토루×게토 스구루,,anything_jumeok,제34회 디. 페스타(토),Day1,724,0
https://dongne.co/events/df2607/circles/168537,호텔 정상영업 합니다,low0916,F-02b,F,02,b,1sp,해즈빈호텔,헬루바보스,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"찰리,배기,엔젤더스트,허스크,알래스터,루시퍼,펜셔스,니프티,체리밤,아담,류트,복스,발렌티노,벨벳,로지",엔젤더스트X허스크,로맨틱,"복스알래, 복스발렌, 스톨리츠, 찰리배기, 루시릴리, 알래루시, 아담류트","일러스트,사진",low0916,제34회 디. 페스타(토),Day1,336,0
https://dongne.co/events/df2607/circles/167450,깜장 오소리의 수상쩍은 서클,브리샤,W-17b,W,17,b,1sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,"힐데베르트 탈레브,그 외 블랙배저 캐릭터 다수",,,,"소설,공예,기타",shy_qmfqorP,제34회 디. 페스타(토),Day1,365,0
https://dongne.co/events/df2607/circles/168795,청춘 햄돼지는 스톤월드의 꿈을 꾸지 않는다,"햄식,돼지",V-22,V,22,,2sp,닥터스톤,,,"이시가미 센쿠,아사기리 겐",이시가미 센쿠X아사기리 겐,"로맨틱,섹슈얼",,"만화,일러스트",hamsik2pakupaku,제34회 디. 페스타(토),Day1,358,0
https://dongne.co/events/df2607/circles/168581,가챤 또로로롱 챠링챠링챠링,해달 파큐,C-09,C,09,,2sp,히프노시스마이크,"18TRIP,아이돌리쉬 세븐,헌터 X 헌터",히프노시스 마이크 쁘띠존,"야마다 이치로,야마다 지로,Day2,신바시",야마다이치로X야마다 지로,"로맨틱,섹슈얼,로맨틱","진구지 쟈쿠라이x아마구니 히토야, 모모x유키, 카구야 무네우지x쿠라마 우시오","만화,일러스트",o_tter_dal,제34회 디. 페스타(토),Day1,53,0
https://dongne.co/events/df2607/circles/167552,"차강 앤솔로지: 햇볕은 쨍쨍, 파도는 반짝",차강 앤솔로지,Z-19a,Z,19,a,1sp,너희들은 변호됐다,,,,차주한X강민재,,,"만화,소설",chakanganthol,제34회 디. 페스타(토),Day1,147,0
https://dongne.co/events/df2607/circles/167350,일단 도전해보는 부스,문락서,W-12a,W,12,a,1sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,힐데,,,,,MoonRackSeo,제34회 디. 페스타(토),Day1,201,0
https://dongne.co/events/df2607/circles/167327,포폴 준비하면서도 덕질을 하는구나 이자식 ,델,O-21a,O,21,a,1sp,괴담출근,,최솔 쁘띠존 : 달달하고 달콤한 세레나데,김솔음,최요원X김솔음,로맨틱,,"만화,일러스트",dell_fPf,제34회 디. 페스타(토),Day1,2626,0
https://dongne.co/events/df2607/circles/169204,저희 정상영업합니다,나르뷘,F-07,F,07,,2sp,해즈빈호텔&헬루바보스,,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,,스트라이커X드림(oc),섹슈얼,,"공예,소설,만화",nallali_nal,제34회 디. 페스타(토),Day1,2299,0
https://dongne.co/events/df2607/circles/167767,"닌자, 오오에에 가다.",도사,E-01,E,01,,2sp,닌자보이 란타로,오오에,,"야마다 리키치,도이 한스케",,"로맨틱,섹슈얼","오오타케, 오오신","만화,공예",OhnichanS2,제34회 디. 페스타(토),Day1,441,0
https://dongne.co/events/df2607/circles/166719,분노! 우울··· 배신감!!,패트와매트,P-17b,P,17,b,1sp,괴담출근,"은혼,데못죽,젤다",,,,,,"일러스트,기타",gigigoeg,제34회 디. 페스타(토),Day1,417,0
https://dongne.co/events/df2607/circles/169014,치미?즐길게,"Sou, Daisy",M-11b,M,11,b,1sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,"게토 스구루,고죠 사토루",,"로맨틱,섹슈얼",,"일러스트,만화,기타",SouChengri,제34회 디. 페스타(토),Day1,8345,0
https://dongne.co/events/df2607/circles/169016,마감... 제어하고 싶제?,쥬게무,K-23,K,23,,2sp,블리치,철혈의 오펀스,,"히라코 신지,아이젠 소스케",히라코 신지X아이젠 소스케,"로맨틱,섹슈얼",미카즈키 오거스 x 올가 이츠카,"만화,일러스트,기타",hotplan_hot,제34회 디. 페스타(토),Day1,83,0
https://dongne.co/events/df2607/circles/167134,소문(안)난 동네맛집,시온,R-22,R,22,,2sp,전지적 독자시점,"너희들은 변호됐다,괴담에 떨어져도 출근을 해야 하는구나,어두운 바다의 등불이 되어",,,유중혁X김독자,로맨틱,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168626,게고잉,주령,M-09a,M,09,a,1sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,"게토 스구루,고죠 사토루",,로맨틱,,"기타,일러스트",jurung_ge,제34회 디. 페스타(토),Day1,374,0
https://dongne.co/events/df2607/circles/168569,계계계,미기,H-02,H,02,,2sp,1차,,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168364,기념일,기념,T-06a,T,06,a,1sp,데뷔 못 하면 죽는 병 걸림,,,"차유진,김래빈",차유진X김래빈,로맨틱,,만화,sgranniv,제34회 디. 페스타(토),Day1,2017,0
https://dongne.co/events/df2607/circles/166726,깍앤꼭,꼬옥,W-23,W,23,,2sp,슬램덩크,,,,,,,"만화,일러스트",kkoog_TT,제34회 디. 페스타(토),Day1,5481,0
https://dongne.co/events/df2607/circles/168128,누레로,갱,C-17,C,17,,2sp,히프노시스마이크,,히프노시스 마이크 쁘띠존,야마다 이치로 아오히츠기 사마토키 누루데 사사라 츠츠지모리 로쇼,야마다 이치로X아오히츠기 사마토키,"로맨틱,섹슈얼",누루데 사사라X츠츠지모리 로쇼,"일러스트,소설,만화",guccigang_hip,제34회 디. 페스타(토),Day1,1287,0
https://dongne.co/events/df2607/circles/168098,닭강정,입이강정,Q-01,Q,01,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"너희들은 변호됐다,이세계 착각 헌터(이착헌),데뷔 못 하면 죽는 병 걸림",,"<괴담에 떨어져도 출근을 해야 하는구나> 작 중 캐릭터,이세계 착각 헌터 레밍",김기려X강창호,,"류재관×최요원, 강민재×차주한",만화,Wonsaeng_e,제34회 디. 페스타(토),Day1,600,0
https://dongne.co/events/df2607/circles/167049,도원정,선도,X-06b,X,06,b,1sp,만달로리안,,,"딘자린,그로구",,"로맨틱,해당없음",,"만화,일러스트",seondo1309,제34회 디. 페스타(토),Day1,0,0
https://dongne.co/events/df2607/circles/166575,또롱별,이데아,H-12,H,12,,2sp,,,,,,,,,ideatami,제34회 디. 페스타(토),Day1,4455,0
https://dongne.co/events/df2607/circles/166592,리그렛,천경,A-17,A,17,,2sp,프로세카,"보컬로이드,아이돌리쉬 세븐,홀로라이브,아이나나",,하츠네 미쿠,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/169031,매브릭,단아,H-23b,H,23,b,1sp,,,,,,,,일러스트,__maverick_life,제34회 디. 페스타(토),Day1,813,0
https://dongne.co/events/df2607/circles/166882,메밀밭,밀123,S-09,S,09,,2sp,괴담출근,,,,,,,일러스트,mm_0801_ww,제34회 디. 페스타(토),Day1,5122,0
https://dongne.co/events/df2607/circles/167250,몰사네,eeee7004,Q-06a,Q,06,a,1sp,괴담에 떨어져도 출근을 해야하는구나,,,김솔음,,,,기타,mooollls,제34회 디. 페스타(토),Day1,1459,0
https://dongne.co/events/df2607/circles/167136,무이무,mui,Y-07,Y,07,,2sp,,,,,,"로맨틱,섹슈얼",,공예,mui_S2,제34회 디. 페스타(토),Day1,1632,0
https://dongne.co/events/df2607/circles/168388,뭐하지,gggggggg,T-05a,T,05,a,1sp,데못죽,괴출,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168628,밀키트,hi1zzZ,R-04,R,04,,2sp,괴담출근,"오란고교 호스트부,포켓몬",,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166924,백반집,루은,Z-12,Z,12,,2sp,화산귀환,,,"당보,청명",당보X청명,"로맨틱,섹슈얼",,"일러스트,만화",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168166,뽀삐뽀,왹계인,Z-02,Z,02,,2sp,포켓몬스터,"카드캡터체리,신비한 별의 쌍둥이 공주",,포켓몬스터,,,,일러스트,bobbi_bbbii__,제34회 디. 페스타(토),Day1,27,0
https://dongne.co/events/df2607/circles/167867,뾰족귀,윈,I-21,I,21,,2sp,엘소드,,엘소드 쁘띠존 :: 엘리오스 100년 살기,,,,,,_W_i_n__,제34회 디. 페스타(토),Day1,489,0
https://dongne.co/events/df2607/circles/166826,사니챈,관니와도우미1호,D-08b,D,08,b,1sp,도검난무,,,,,,,일러스트,nitosaniwa,제34회 디. 페스타(토),Day1,1419,0
https://dongne.co/events/df2607/circles/168751,사키퓨,사기,E-08a,E,08,a,1sp,"앙상블 스타즈!! Music,포켓몬스터,닌자보이 란타로,버튜버,페르소나 5",,,"이츠키 슈,카게히라 미카,아마미야 렌(주인공),아케치 고로,오리엔스 디티카",이츠키 슈X카게히라 미카,,,,kkunn__s,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168861,소고별,소고별,G-15b,G,15,b,1sp,,,,,,,,공예,sogoplanet,제34회 디. 페스타(토),Day1,7,0
https://dongne.co/events/df2607/circles/166564,소요당,소요,U-02,U,02,,2sp,,,,,,,,"일러스트,공예,기타",soyodang_works,제34회 디. 페스타(토),Day1,57,0
https://dongne.co/events/df2607/circles/167669,실험실,레딩,G-03b,G,03,b,1sp,수공예,"패션,괴담에 떨어져도 출근을 해야 하는구나",,,,,,,anaju_0805,제34회 디. 페스타(토),Day1,102,0
https://dongne.co/events/df2607/circles/169088,아지트,Azt,D-03,D,03,,2sp,"닌자보이 란타로,고깔모자의 아틀리에",,,,,,,,"ZTZTZT___, a_zt_",제34회 디. 페스타(토),Day1,793,1
https://dongne.co/events/df2607/circles/167429,여우밭,aran,W-07,W,07,,2sp,nu:carnival,,,"큐야,에이트",큐야X에이트,"섹슈얼,로맨틱",,,aawhffu,제34회 디. 페스타(토),Day1,14100,0
https://dongne.co/events/df2607/circles/168065,유브티,율무,D-10a,D,10,a,1sp,니지산지,"세포신곡,(쯔꾸르게임)ib,살육의 천사",,,,,,,dbfan_slwl,제34회 디. 페스타(토),Day1,72,0
https://dongne.co/events/df2607/circles/166734,재판소,ㅁh국no,W-26b,W,26,b,1sp,BYAKKO,,,"야마세 오오쿠라,사노 유즈리하",야마세 오오쿠라X사노 유즈리하,"로맨틱,섹슈얼",,만화,tkanfkdlfjqm,제34회 디. 페스타(토),Day1,1299,0
https://dongne.co/events/df2607/circles/167532,쥬네스,BABAKUN,U-21,U,21,,2sp,"페르소나4 골든,페르소나 4 골든",,,"페르소나 4 주인공(나루카미 유우),하나무라 요스케",페르소나 4 주인공(나루카미 유우)X하나무라 요스케,로맨틱,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167931,취조실,도둑놈,J-03b,J,03,b,1sp,명탐정 코난,,,"후루야 레이,카자미 유우야",후루야 레이X카자미 유우야,로맨틱,,"만화,일러스트",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166656,흐느적,룬시아,O-12,O,12,,2sp,괴담출근,전독시 데못죽 이착헌,,김솔음 브라운 최요원 유중혁 김독자,김솔음,해당없음,중혁독자,"일러스트,기타",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166841,히라미,히라미,P-05,P,05,,2sp,괴담출근,,,김솔음,,,,일러스트,hirami04,제34회 디. 페스타(토),Day1,634,0
https://dongne.co/events/df2607/circles/167153,냉장고 ,하임,"L-14, L-15",L,14,,4sp,하이큐,"이런 영웅은 싫어,쿠키런,살육의천사",,,,,,"일러스트,만화",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166696,심심함 ,춘추,U-22,U,22,,2sp,,,,,,,,만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167489,털먹어 ,스모 모모,C-10a,C,10,a,1sp,히프노시스 마이크 (드라마 CD장르/랩),,히프노시스 마이크 쁘띠존,,,해당없음,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/169129,마늘과 쑥 테라피 한방 코스,남산,P-20,P,20,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,류재관X최요원,로맨틱,최륮최 류최륮 리버시블입니다.,만화,fourth_exit,제34회 디. 페스타(토),Day1,3235,0
https://dongne.co/events/df2607/circles/168050,그렇게 또 여름이 시작된다.,yaming,G-19a,G,19,a,1sp,,,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168703,고양이 발 망고스틴,때비,W-09b,W,09,b,1sp,블랙배저,,,,,해당없음,,,jang_tte_rain,제34회 디. 페스타(토),Day1,5718,0
https://dongne.co/events/df2607/circles/168356,창호씨 저 아기예요? 악이긴 해...,"젤리, 사훼",T-16,T,16,,2sp,이세계 착각헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167338,강아지 강씨,표목,Z-15,Z,15,,2sp,너희들은 변호됐다,,,차주한,강민재X차주한,"로맨틱,섹슈얼",진우민우,"소설,일러스트,공예",,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167911,그렇게 됐다,ㅇㅇ,A-03a,A,03,a,1sp,프로젝트 세카이,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,,카미시로 루이X텐마 츠카사,,,,loveblond_46,제34회 디. 페스타(토),Day1,42200,0
https://dongne.co/events/df2607/circles/166756,까마귀 둥지,라블루,G-17,G,17,,2sp,,,,,,,,"공예,사진",blueing_k,제34회 디. 페스타(토),Day1,1343,0
https://dongne.co/events/df2607/circles/168894,노인과 초원,Shop,Y-25b,Y,25,b,1sp,천막의 자두가르,,,,,,,만화,kulibanu,제34회 디. 페스타(토),Day1,9,0
https://dongne.co/events/df2607/circles/168136,다정이 제철,괴,O-03b,O,03,b,1sp,괴담에 떨어져도 출근을 해야하는 구나,은행원도 용꿈을 꾸나요,최솔 쁘띠존 : 달달하고 달콤한 세레나데,"최요원,김솔음",,로맨틱,,"소설,조형,공예",anevilspirit__,제34회 디. 페스타(토),Day1,329,0
https://dongne.co/events/df2607/circles/169151,다홍색 찻잎,☆,D-04b,D,04,b,1sp,닌타마 란타로,,,"하치야 사부로,오하마 칸에몽,이마후쿠 히코시로,쿠로키 쇼자에몽",이마후쿠 히코시로X쿠로키 쇼자에몽,"로맨틱,해당없음",,"만화,공예,기타",wkr0nyKS,제34회 디. 페스타(토),Day1,321,0
https://dongne.co/events/df2607/circles/167280,도토리 서가,마치,V-04,V,04,,2sp,문호와 알케미스트,도검난무,,,,로맨틱,,소설,March_library,제34회 디. 페스타(토),Day1,31,0
https://dongne.co/events/df2607/circles/167381,무리한 덕질,무리,R-20,R,20,,2sp,,,,,,,,,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/167936,보따리 상점,BN,Q-09b,Q,09,b,1sp,괴담출근,"이세계 착각헌터,마법 명가 차남으로 살아남는 법,너희들은 변호됐다",,,,,,소설,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/166695,스니야 제발,amu,Z-06,Z,06,,2sp,윈브레,18TRIP,,,스오 하야토X니레이 아키히코,로맨틱,,소설,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/168546,영원히 최솔,"수련, 소금, 떡빵",O-22,O,22,,2sp,"괴담에서 떨어져도 출근을 해야 하는구나,괴담출근,괴출",,최솔 쁘띠존 : 달달하고 달콤한 세레나데,"최 요원,김솔음",최 요원X김솔음,"로맨틱,로맨틱","최솔, 요원솔음","일러스트,소설,만화","suryeon_log, v13salt, Cropple__",제34회 디. 페스타(토),Day1,4443,0
https://dongne.co/events/df2607/circles/167464,집단적 독백,북,E-12,E,12,,2sp,앙상블 스타즈,원신,,,마도카 노조미X코지카 쥬이스,로맨틱,"치토마슈, 로엔바르",만화,,제34회 디. 페스타(토),Day1,,0
https://dongne.co/events/df2607/circles/169122,천사가 좋아,잉크,Y-04a,Y,04,a,1sp,"카드캡터사쿠라,히카루가 죽은 여름,오리지널(1차),캐릭캐릭체인지,달빛천사,너에게닿기를","마법소녀물,순정만화 여러가지",,"순정만화 주인공 다수,히카루가 죽은 여름의 히카루, 요시키 ,캐릭캐릭체인지 히나모리 아무,캐릭캐릭체인지 세라,카드캡터사쿠라 사쿠라,캐릭캐릭체인지 우타우",,,,"일러스트,공예",ink_your_life,제34회 디. 페스타(토),Day1,1333,0
